HEADER[~&~	~&~UNIV_DT::TIMESTAMP~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~UNIV_FISCAL_PRD_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'200912020000000000'~&~	~&~'168FBC52-1088-75DE-A14D-D495A2D19658'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912030000000000'~&~	~&~'98E03E64-A58A-76F6-CE91-4454F167A6DC'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912040000000000'~&~	~&~'932594CD-E860-713D-2F67-8F4223A948BA'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912050000000000'~&~	~&~'2EEFDB76-A45D-A5CB-5B1D-D4F4D5D18D85'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912060000000000'~&~	~&~'B7CCB3F7-9856-C162-299B-BB6B00C03D66'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912070000000000'~&~	~&~'9B6B1841-7D2B-3ABB-63CF-F3AB3F9CE351'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912080000000000'~&~	~&~'96FC3838-4052-57E5-0983-F112D622C806'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912090000000000'~&~	~&~'B613A2EE-4604-77C3-6B8B-E4EE18C0CBE2'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912100000000000'~&~	~&~'400E41F7-B920-A955-7BF8-D89940EE4C33'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912110000000000'~&~	~&~'45C33319-76D0-4AEC-E689-5943CE0F0331'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912120000000000'~&~	~&~'C429E767-FCD2-8246-2E82-2A780D722AFE'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912130000000000'~&~	~&~'1300D5CC-21F0-C43E-0AD9-DEF6DF2B4716'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912140000000000'~&~	~&~'4584B340-D5B2-43F3-C76F-0B118C2D6C4E'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912150000000000'~&~	~&~'3C739853-B0C9-F75B-93C5-F4AF74667BD5'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912160000000000'~&~	~&~'5772A22F-893A-38A1-E82B-921F37757391'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912170000000000'~&~	~&~'9AFFE4EB-811D-2601-26B8-31D7A23CC570'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912180000000000'~&~	~&~'1F5DBCC0-0840-73B7-60C4-FED334152F4A'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912190000000000'~&~	~&~'DAB2C905-C920-4CFA-836F-F18B877B45E6'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912200000000000'~&~	~&~'0961F643-4866-5BC8-34C8-37704B1176DC'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912210000000000'~&~	~&~'C8DC2179-4B2A-4028-DF26-D77B139A261E'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912220000000000'~&~	~&~'B6296DC4-B065-34FD-A052-0DE13B1978B6'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912230000000000'~&~	~&~'6A818995-6CFE-785F-C22F-2F405D64BA02'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912240000000000'~&~	~&~'EACAB709-147A-6152-E3B5-4939DBA82CEA'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912250000000000'~&~	~&~'E1830E2E-A5E4-98E1-BA9D-9B86AFB023C9'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912260000000000'~&~	~&~'501E9891-AF7C-19C8-1205-1EBFDBA9CE3E'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912270000000000'~&~	~&~'78D79FEE-E742-894D-453D-D78609ED88BB'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912280000000000'~&~	~&~'6F61588A-0BC8-20EE-3F4E-78E7F87DA419'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912290000000000'~&~	~&~'D8996908-AFFD-ADD1-2FD7-4C9AF05EF522'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912300000000000'~&~	~&~'71BEC5BF-497B-0189-C5B1-946FDE7DCB54'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'200912310000000000'~&~	~&~'9FD62ABC-4092-657E-90DD-4C9A7D75B4E4'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'06'~&~	~&~]RECORD
RECORD[~&~	~&~'201001010000000000'~&~	~&~'5A363939-4C6F-E20E-30FA-1FB165250344'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001020000000000'~&~	~&~'DA04FDD8-2498-A66C-6CCE-F3EFE6E6BFDE'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001030000000000'~&~	~&~'6C2CBED4-5CD6-4C6C-7442-E83C1468569F'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001040000000000'~&~	~&~'F25711ED-8AE5-E49F-C8FF-14BCE61D73BF'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001050000000000'~&~	~&~'CEC189E4-AA17-410B-8762-43E5158835EA'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001060000000000'~&~	~&~'EE714397-D90B-A08C-4EF9-40851EDE866A'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001070000000000'~&~	~&~'55F84B54-B599-FD51-9250-79AB1D954E35'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001080000000000'~&~	~&~'14BFE28E-FF8B-38C1-4E20-910E8D845D1F'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001090000000000'~&~	~&~'B90719E6-7BDF-520F-2F3C-C9026D13F4B9'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001100000000000'~&~	~&~'65A60A86-362E-43B0-DBC8-BB658E5D5A02'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001110000000000'~&~	~&~'F35D3038-A911-75FA-8B43-924E80011FD8'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001120000000000'~&~	~&~'108CFA45-C25F-ACF0-8DFD-0CF5094C54A2'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001130000000000'~&~	~&~'C5C5160B-41F4-081D-CD2E-B45D17A1CD82'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001140000000000'~&~	~&~'CABA6646-2910-FB5E-F113-98AF4355D850'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001150000000000'~&~	~&~'15E14888-A32A-564F-EEAA-0E89D12C9B46'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001160000000000'~&~	~&~'C73D604F-838B-B9BB-D0BB-5857F5ECBE53'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001170000000000'~&~	~&~'76D4868A-D89A-339D-6253-B302B653EC6A'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001180000000000'~&~	~&~'0F946DFF-278E-2FA4-A6A0-1A5DDBBB444C'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001190000000000'~&~	~&~'B17DADDD-2423-AE3A-4934-859D5FC89600'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001200000000000'~&~	~&~'D6322346-D136-B240-0D06-DB4218795AEF'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001210000000000'~&~	~&~'8F1BED28-A7B6-244F-9817-24892EF0CFBD'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001220000000000'~&~	~&~'629E6410-AC89-EAB6-25C8-E34678A1C4D8'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001230000000000'~&~	~&~'39388FC7-E3CA-9AC1-EDE5-7AF9ED553A85'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001240000000000'~&~	~&~'1FAEACDB-D279-B3ED-9009-6E4252D732C3'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001250000000000'~&~	~&~'BC18A3C1-6AF2-1FF5-FC55-7A25720C12C8'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001260000000000'~&~	~&~'9B0CC8F5-4BB6-AD37-1CA6-1813CAA98D36'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001270000000000'~&~	~&~'F025D2EA-928D-AEEB-CE24-1E0FB260645A'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001280000000000'~&~	~&~'B6DCF966-3C82-95BC-2FFB-755E5CE312CC'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001290000000000'~&~	~&~'1168D867-D0D5-531C-FFB4-E002390379CC'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001300000000000'~&~	~&~'03B5EFB2-33FC-AAB3-3529-443A802E4BB3'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201001310000000000'~&~	~&~'727363B3-7D4D-EAAF-C6EE-225EB2E905F9'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'201002010000000000'~&~	~&~'257DAAA0-FB92-ECEF-EE9C-E45A3C265BEA'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002020000000000'~&~	~&~'D4953939-A38C-F2B4-9E54-9A5D13D9C477'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002030000000000'~&~	~&~'7C4AC277-07FA-BB20-79B5-FC4B3F2476DD'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002040000000000'~&~	~&~'EADD6B55-72B4-41DD-024B-896D7AE5D148'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002050000000000'~&~	~&~'05096873-A7CB-2551-B156-4AEB9A8561FA'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002060000000000'~&~	~&~'618CF352-3388-B564-F8FF-8717C6708BFB'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002070000000000'~&~	~&~'C548C95A-DA72-2033-5EFA-34727F139144'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002080000000000'~&~	~&~'97542BF6-04DD-74FE-8195-A9D7FFBF5B90'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002090000000000'~&~	~&~'7FF85024-9C2F-E34C-D314-175CC0615391'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002100000000000'~&~	~&~'5D69F2DB-A82B-796B-2A0C-6EB05EB45FB0'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002110000000000'~&~	~&~'923E6384-10E1-2AE4-ABBE-119E2FBFDDA3'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002120000000000'~&~	~&~'97B61B5C-0F75-FA07-8B1F-4DA87F391CD8'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002130000000000'~&~	~&~'D85C4C17-CF22-77B2-6516-445F12107709'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002140000000000'~&~	~&~'C7A8EC4A-D4C0-99A5-0293-99B127293E59'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002150000000000'~&~	~&~'52BBA2EA-8805-F6A0-6BDA-FEA81AE7CAD2'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002160000000000'~&~	~&~'E8EA7164-DDC2-C38B-E401-4FF910AA5D82'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002170000000000'~&~	~&~'9A02C7DC-1E6A-AAEB-D71B-3231A169A04E'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002180000000000'~&~	~&~'5AF71E12-F0F9-2343-FAD3-0F4C60321568'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002190000000000'~&~	~&~'F2E4161C-3FAC-A59C-AC71-6AE18CAE74D6'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002200000000000'~&~	~&~'91E79057-EEFA-A9F6-342C-1B2547B67854'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002210000000000'~&~	~&~'7D38E26A-C80C-A9D4-E7DF-BC7FD32364C7'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002220000000000'~&~	~&~'152D3151-9245-CD9F-2E98-9F73E5259371'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002230000000000'~&~	~&~'2A871B77-6496-86F6-8E7D-CEE859A448E7'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002240000000000'~&~	~&~'2372B644-8012-2E85-E848-2770AB30605F'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002250000000000'~&~	~&~'CF2EE19F-B3F2-A5D1-9F69-BC3EF7E80596'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002260000000000'~&~	~&~'CE24F6ED-D1B4-0697-01FF-ACE4264495A0'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002270000000000'~&~	~&~'AA522344-5079-E05B-7464-946E37794BE8'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201002280000000000'~&~	~&~'4A7934D1-84CA-0F98-CF22-623F4D5BA6DF'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'08'~&~	~&~]RECORD
RECORD[~&~	~&~'201003010000000000'~&~	~&~'7D987FE6-672C-C259-410E-1E6303393E68'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003020000000000'~&~	~&~'8BF16A0E-6DFC-B34A-9272-5178AD70EA4E'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003030000000000'~&~	~&~'E3CE507E-140C-F170-0C5A-97494D8E293D'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003040000000000'~&~	~&~'30F495A1-34AB-BE00-40FE-66CA2F451EEA'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003050000000000'~&~	~&~'8CFCC849-3DD8-1A90-68FE-53D2CD05CB13'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003060000000000'~&~	~&~'E18A793A-90ED-5C13-4F68-62977F26DF8A'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003070000000000'~&~	~&~'D67EFBFC-C4C9-63A0-6EE3-F60837AEAE8C'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003080000000000'~&~	~&~'2DE032AD-4347-2AA5-AA90-7B47C69131D4'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003090000000000'~&~	~&~'CDBB4F56-EB23-ACBA-C7DA-AD54A6F33F59'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003100000000000'~&~	~&~'1205411E-01DD-CB3C-0053-FE7F371E694A'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003110000000000'~&~	~&~'C215FB4A-F04D-8DB0-253F-8B39C6B6D5F5'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003120000000000'~&~	~&~'1823119B-67C2-BB71-295C-BA3A710EDCD6'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003130000000000'~&~	~&~'7DBBB032-54E1-EBC7-E150-A850D44ECBCD'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003140000000000'~&~	~&~'BEAA2C9F-1D16-D852-2967-C58C9C0EADE7'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003150000000000'~&~	~&~'095414EC-ACCC-6DCB-491C-1BFF3C1915F3'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003160000000000'~&~	~&~'E3AD1861-D0AA-3219-D21F-BDE3DE3F6227'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003170000000000'~&~	~&~'6C290582-A580-BD23-70F8-6280376109C2'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003180000000000'~&~	~&~'924CB0EA-1407-EF2D-4760-F9BADB69DD48'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003190000000000'~&~	~&~'FD894FD6-EDE8-E1C3-8787-106BC9ED6A6B'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003200000000000'~&~	~&~'646C4417-C118-1F07-DFE6-952C2ED78861'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003210000000000'~&~	~&~'6ABC54FB-C3BF-BD54-A3A6-7B5292DB133B'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003220000000000'~&~	~&~'8CF21C6E-B7C2-30E5-DABE-FF39E45433CD'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003230000000000'~&~	~&~'8297B4EC-FCCB-D1DA-7D30-C7E2CF253BF9'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003240000000000'~&~	~&~'A49FB6B9-D445-E524-3439-C63608CCE5A2'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003250000000000'~&~	~&~'5D815DA4-9558-C69F-3A10-0875ABF24258'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003260000000000'~&~	~&~'8B76C8E3-C805-55DB-82AE-2006CAC3609B'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003270000000000'~&~	~&~'6C481338-39DC-8908-B4AE-FB3226C3EBF6'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003280000000000'~&~	~&~'B935C439-90E4-6950-350C-F2D2AA0DA735'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003290000000000'~&~	~&~'FF9974B8-8C9E-C5D4-EEBA-A12744E23456'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003300000000000'~&~	~&~'CCC77CB1-6244-B26A-6E6C-4459475180F1'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201003310000000000'~&~	~&~'E3BBB656-ECAC-1ADA-C29B-605C8C859363'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'09'~&~	~&~]RECORD
RECORD[~&~	~&~'201004010000000000'~&~	~&~'2B09C3BE-238F-05D9-E058-8B297B371B08'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201004020000000000'~&~	~&~'2B56D7D9-A459-761A-B71C-F6280559B659'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201004030000000000'~&~	~&~'486BED58-59DD-4E46-BBED-1627B3BBAA57'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201004040000000000'~&~	~&~'93F1B695-9F28-7CDA-230A-D6FA2A2949BA'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201004050000000000'~&~	~&~'2DD70A19-AADA-A42D-C71F-A36432C43E72'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201004060000000000'~&~	~&~'7BC2C48E-2E7B-7168-0F50-72807F220BBC'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201004070000000000'~&~	~&~'46D639CE-4773-1F1F-FE35-A4ABB8C8996C'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201004080000000000'~&~	~&~'5985C422-A1C9-C635-FE10-4B7594C99CC1'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201004090000000000'~&~	~&~'BA50ECA2-C573-6B1F-6EC5-9653CDE5CED6'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201004100000000000'~&~	~&~'B346E0A6-BC59-CF27-15DC-502D5465779C'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201004110000000000'~&~	~&~'FE3E342F-5472-7A9F-F177-915B3C312A94'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201004120000000000'~&~	~&~'705E0FE3-6562-ED95-DEB6-12CF86705026'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201004130000000000'~&~	~&~'DF6E91AF-C793-276C-8315-B9A07026EEE8'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201004140000000000'~&~	~&~'6AD40643-6623-41DF-73AF-F8E7C52C68A3'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201004150000000000'~&~	~&~'186D3D51-1B45-97F6-97FA-3A6D5D88B375'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201004160000000000'~&~	~&~'30BC9DDE-17B0-6B8D-7208-892331FBBFF9'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201004170000000000'~&~	~&~'D53FC49A-9E8C-1FF0-67B6-6ADF05346FF8'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'201004180000000000'~&~	~&~'38A095A5-D433-79A9-69A4-55ADA0352B24'~&~	~&~'1'~&~	~&~'2010'~&~	~&~'10'~&~	~&~]RECORD
