HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_SERIES_ID::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2013'~&~	~&~'030'~&~	~&~'db56709a-2f84-49dc-af41-fa04ff800c75'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'031'~&~	~&~'40252667-0055-4767-8aa4-ef9a25bcbed4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'032'~&~	~&~'a574d615-53d0-4748-b0f5-f836cfbc084c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'033'~&~	~&~'b48cd630-9048-454a-8d93-75d39a76a32b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'034'~&~	~&~'2ea3d8a7-e758-4068-8b2c-f64523c450f1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'035'~&~	~&~'a92e5c56-8617-441e-94b5-0df4937ef2d7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'036'~&~	~&~'a69056d7-6f25-4211-bf06-d7c8a105a5e1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'037'~&~	~&~'e95d589a-8a02-46c7-ae60-ad7755becada'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'038'~&~	~&~'831ba49a-a877-4872-a21e-b2e29d2400ed'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'039'~&~	~&~'8cb03fc6-d09e-442a-8fd9-5fa6956dda06'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'040'~&~	~&~'98c0a539-4bb7-4f01-87c4-422520052d35'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'041'~&~	~&~'58ee4208-25a9-4644-b01d-415ee1e8597a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'042'~&~	~&~'e51f4f53-7bbb-4e1a-8e54-037a5dc7ae1a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'043'~&~	~&~'960f12b1-5c58-4295-8e17-90294899b0df'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'044'~&~	~&~'cd4afc37-8304-4147-b2ae-b857a0d9a70c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'045'~&~	~&~'f8c353ac-d602-40ac-bd33-bdc043031be7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'046'~&~	~&~'2c10846e-a63c-4d57-acf6-e221f2ba1fb2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'047'~&~	~&~'6a3fd819-670b-44ee-9416-e66548f5f44a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'048'~&~	~&~'9a0b2601-a6c1-456c-bd32-aa97a6ef2d32'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'049'~&~	~&~'a093d921-4da9-4f01-a8aa-64a2f8afeab2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'050'~&~	~&~'8534b6b9-1d00-4f1a-9509-ff0422609c4f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'051'~&~	~&~'a4167963-d277-4994-81f2-904dacb1ea0a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'052'~&~	~&~'34c4a695-5eea-4685-84a0-450e5c9038eb'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'053'~&~	~&~'b3c1d991-781b-4259-a147-ed102e8e7a6d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'054'~&~	~&~'5e749599-f1f4-4443-b599-f335d88b9bfe'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'055'~&~	~&~'2e83733e-2440-4940-8d1a-7fc7d5ceffad'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'056'~&~	~&~'5e178746-f356-4482-83d4-d1535bf10068'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'057'~&~	~&~'2ae77c03-7689-49dc-9c41-36f75c44dcd2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'058'~&~	~&~'ef9cf867-4a8d-4e87-972d-29ddc8d38994'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'059'~&~	~&~'e52b410c-8d67-4b35-bd69-04f38eeaca2f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'060'~&~	~&~'13f82370-dd1f-47f8-9fcb-c376f97992ee'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'061'~&~	~&~'b31eee1f-3241-4fc6-b7b9-221306296d8f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'062'~&~	~&~'1e339ecd-9091-4e3a-a87d-e594a5c2dd7d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'063'~&~	~&~'76e76f61-619c-47b3-8cd5-454b402e60a7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'064'~&~	~&~'f32915e2-89e8-44a7-9fba-1eeb2385d329'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'065'~&~	~&~'5695da7f-3544-47cd-88f7-aebe934a6dee'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'066'~&~	~&~'433928fc-172f-405a-92d0-f97d4fb02360'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'067'~&~	~&~'a8e42ef2-59f2-474d-8b0a-330b0e6374ee'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'068'~&~	~&~'0437ab29-7b18-4ab1-961a-ef07326b48ec'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'069'~&~	~&~'c30ac0e9-0d25-4c1d-9a24-9e585d0c5111'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'070'~&~	~&~'0a662a27-b63c-4a74-b534-4de163c4f57a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'071'~&~	~&~'17e4c817-da37-48c1-91dc-1fbd14db957f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'072'~&~	~&~'404eccc0-bdae-44fe-a728-f762d7638f16'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'073'~&~	~&~'42ced053-2ee9-44e8-9d97-f7f65693e73e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'074'~&~	~&~'459b532b-07a7-4ed8-bf20-8e0370ffe7bd'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'075'~&~	~&~'8217b59e-6fb8-4b96-a94c-43a3d32b5414'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'076'~&~	~&~'00edc585-f404-4d16-847b-cbffb550b0a3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'077'~&~	~&~'760d57a2-bfda-417d-8b32-704e96d07c91'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'078'~&~	~&~'ddd6e7da-8558-41aa-afff-62ab812442c1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'079'~&~	~&~'89b44d2f-0cb8-4b5a-91d8-13607ef73792'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'080'~&~	~&~'78f084ee-ce61-4855-a195-180298d1f98c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'081'~&~	~&~'587e4e37-c450-4d0a-afaf-b83907b294c6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'082'~&~	~&~'a5dab516-777a-48cf-8b7b-3fd34333c60c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'083'~&~	~&~'db527ac5-43ab-47b6-8662-8e38b3013975'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'084'~&~	~&~'5eedb191-1054-408b-bef7-c427d669f5ca'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'085'~&~	~&~'fbbd5ff2-e981-4a9b-be99-96e6e47c7e65'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'086'~&~	~&~'3a969a57-e80d-46cf-a40c-0b844015745a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'087'~&~	~&~'8c6f908d-2527-47bb-8cdf-4498335379d6'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'088'~&~	~&~'7dee3432-5183-4990-841e-8dfa47b9a778'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'089'~&~	~&~'aadb3f10-c73b-401e-8af3-c685dfd86adc'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'090'~&~	~&~'8efb0989-7875-400b-bebb-6b7c12ecb5ef'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'091'~&~	~&~'ba0f197e-7525-44b4-a36d-f5a6ec3d939b'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'092'~&~	~&~'f3a38869-2b36-4c90-ac78-1a8d368df9fb'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'093'~&~	~&~'9e151b36-02b3-45bf-8c0e-b135af91b484'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'094'~&~	~&~'673da017-4ef1-4c9e-b010-d733e6673960'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'095'~&~	~&~'d82ec20c-a84d-45ac-ad3b-ad77157abc0c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'096'~&~	~&~'e1d5416d-d53e-4a6f-b9b8-313dcf72117d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'097'~&~	~&~'191dd84b-8886-4d8d-aa6c-9ffe3d10b2e0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'098'~&~	~&~'926a9e67-2df0-44d9-93f6-fe0422f00f83'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'099'~&~	~&~'efdc5bae-79df-40fe-ad07-154265087e0a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'100'~&~	~&~'0fbe9a61-cccc-476d-81b2-1e07323a59c4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'101'~&~	~&~'2f6a2bca-ac89-40a0-b59f-d9cdb03a6ae0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'102'~&~	~&~'7aaf4de9-1055-4caa-b1cc-74c1ef2013db'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'103'~&~	~&~'01a84bba-006a-4e45-8fa0-7608315ed361'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'104'~&~	~&~'460144e4-9a74-4fad-b0c7-f823e44893a7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'105'~&~	~&~'c5259411-3b69-4f35-bab6-2844ff31d697'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'106'~&~	~&~'2e733e66-e0aa-442a-82d2-7f4a700744f2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'107'~&~	~&~'f592bb30-b357-4d93-82ce-f48e0b79ac39'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'108'~&~	~&~'23259979-fdd0-49a1-a84b-afd0454aea2d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'109'~&~	~&~'36f27a04-e314-4525-a553-44b97aa48442'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'110'~&~	~&~'09fb5c7c-935d-4443-867d-6bc94fa97741'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'111'~&~	~&~'156ce07f-ef75-44a6-bbb4-6b32998e083c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'112'~&~	~&~'3c229dd6-7f64-4630-a33c-ce243e514380'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'113'~&~	~&~'f7ccd1b5-a9aa-4763-b94d-40c547101e6d'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'114'~&~	~&~'b8715280-3451-49ad-b154-d377651a1e11'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'115'~&~	~&~'9ddc654d-553d-4402-99db-956ea9a7f0dd'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'116'~&~	~&~'cb64fedf-92a3-4bd9-a4f1-5eb8ea698881'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'117'~&~	~&~'69fc97d4-7fd9-4680-89cf-358e0f20cc2e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'118'~&~	~&~'0173538c-e3ac-4a43-9102-c85ddf562f4a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'119'~&~	~&~'7bfcaa2b-7a57-4973-bc9f-4d639c9becdd'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'120'~&~	~&~'55eefe4c-f860-4733-b87e-ac1c5d1072d0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'121'~&~	~&~'1eb716d1-6e82-48a6-8cdd-10367b7a8d17'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'122'~&~	~&~'ccacd6d0-4e91-4c8d-84db-785fd9d505ba'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'123'~&~	~&~'5e68f9cb-4dfd-40c5-8ad1-eb486e44b9ba'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'124'~&~	~&~'17f3b67f-c4e9-4f05-877e-0a0022221bfe'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'125'~&~	~&~'44bae5ff-36c7-4782-a003-38f5d93958ab'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'126'~&~	~&~'a1825cd1-4edb-46ed-8d66-119f4a94fef3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'127'~&~	~&~'cd42b123-121e-4d58-a033-0abd9e08f1bc'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'128'~&~	~&~'f8b11bc6-0e03-4d07-a44e-412139cdceb5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'129'~&~	~&~'a845103c-2c0a-409f-bdc4-bf2028efb6da'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'130'~&~	~&~'61437499-26ff-49dd-a3a4-a41764e72840'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2013'~&~	~&~'131'~&~	~&~'bb107486-42dd-4470-962e-ee205322b10c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'000'~&~	~&~'b5701fcc-1efd-4e93-a860-5fadced4a60c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'001'~&~	~&~'de2285a4-8843-4b28-a23f-b481d29548de'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'002'~&~	~&~'8d0aa440-8f3f-431d-bebf-2a9807429612'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'003'~&~	~&~'a93516e2-3033-4cbf-b359-5f1ba043206f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'004'~&~	~&~'e6bc36c1-5938-4e75-9ad5-961de78e1989'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'005'~&~	~&~'da9c2e15-eb01-4d7e-b6be-138006737529'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'006'~&~	~&~'cdedd5e1-2dc4-4fa8-86c0-2944aa3003d5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'007'~&~	~&~'92e6ac46-3c64-41b1-ad68-dd4a12515cb8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'008'~&~	~&~'5036a683-3e58-47ef-8798-b5777e4397b5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'009'~&~	~&~'b5783437-2b88-4af6-be99-760a4f27aac0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'010'~&~	~&~'1b357f64-5c66-4c61-a39c-88ce9456d0c9'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'011'~&~	~&~'51b43b96-c42c-4ed5-a4a3-2fa1e0be845c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'012'~&~	~&~'096ac698-823f-4602-8e86-d631ba515efc'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'013'~&~	~&~'0c863391-13d1-4c96-9cdd-fa9cd0f21841'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'014'~&~	~&~'a5ecc90b-6150-48c0-a043-38d3375f4b1a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'015'~&~	~&~'ca1603a4-3340-466b-9aae-644ed06e6dab'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'016'~&~	~&~'7e1f6461-fa25-4446-bc8e-fd97a74cc6b1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'017'~&~	~&~'9121a550-0cc4-495c-b7f3-0aaf3f1855a8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'018'~&~	~&~'6b40aad4-5c70-47e0-a39c-61ef8ffc0a80'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'019'~&~	~&~'410d7837-0b21-49b9-abbe-2b82e22524b0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'020'~&~	~&~'8751ca62-80b8-4c63-83c3-722a968224d9'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'021'~&~	~&~'84fc0381-2301-4b8a-b7bf-e5a66fb73d31'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'022'~&~	~&~'08ecac6a-aa54-48e7-a438-3f3321625d6e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'023'~&~	~&~'c877923d-0945-408e-8359-799cbaff42ec'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'024'~&~	~&~'e9637ff5-c74c-4f63-a6af-a52674245ea3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'025'~&~	~&~'4eaa27bd-5300-4e72-b607-739a96887351'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'026'~&~	~&~'1e2d2ba9-3a93-47cf-b22f-0115a1d836eb'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'027'~&~	~&~'2ff10eca-0bcf-4ef4-86dc-8336cd880338'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'028'~&~	~&~'ddaa49fc-36a6-4445-9d9f-28bab124bd05'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'029'~&~	~&~'dbc8c955-1f65-4da7-bbe6-16aa60550a6e'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'030'~&~	~&~'54ccb1f5-cd43-45e8-add1-e0fe7cc866e8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'031'~&~	~&~'bc26afae-b65e-4ae6-bf05-9ade592b9275'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'032'~&~	~&~'1d31ac1c-d55d-4cf3-8141-e0dc405034dd'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'033'~&~	~&~'301fe763-4182-4fc9-8cbe-62b3c5dac46c'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'034'~&~	~&~'e91e7fb9-75a4-4c7e-bd42-ee601c520646'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'035'~&~	~&~'6eaf11f3-b849-450c-9b73-9369613d9140'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'036'~&~	~&~'a6af9347-c2fb-42cc-9727-58f4f86ee2a0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'037'~&~	~&~'1a1eaaa1-7fac-4bb9-ab7c-984409805a62'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'038'~&~	~&~'a6e52530-14a9-468c-8db2-eeb5d9c564af'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'039'~&~	~&~'6d9d466b-3b62-4d5a-b6b0-4e26e328796a'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'040'~&~	~&~'52216e79-2aaa-4123-b1ce-a8a177b5b727'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'041'~&~	~&~'6ed70142-55bf-4563-bab1-0bc8e981481f'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'042'~&~	~&~'12c2c7b9-7997-4176-b5f3-9003cdb03732'~&~	~&~'2'~&~	~&~'Y'~&~	~&~]RECORD
