HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ACCOUNT_NBR::VARCHAR~&~	~&~FIN_OBJECT_CD::VARCHAR~&~	~&~FIN_SUB_OBJ_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~FIN_SUB_OBJ_CD_NM::VARCHAR~&~	~&~FIN_SUBOBJ_SHRT_NM::VARCHAR~&~	~&~FIN_SUBOBJ_ACTV_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2021'~&~	~&~'BA'~&~	~&~'9020391'~&~	~&~'7301'~&~	~&~'REM'~&~	~&~'b51c66aa-9bc3-4571-8355-0502c6f8b88e'~&~	~&~'2'~&~	~&~'REIMBURSABLES'~&~	~&~'REIMB'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'0211101'~&~	~&~'5000'~&~	~&~'POS'~&~	~&~'e873dbf1-d53a-4c89-be37-46a117865f74'~&~	~&~'2'~&~	~&~'POST IT NOTES'~&~	~&~'POST ITS'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'3000'~&~	~&~'WAC'~&~	~&~'06ea3fc4-6c55-4b73-918e-a3c69696c4b9'~&~	~&~'2'~&~	~&~'Animal Care Wages'~&~	~&~'Animal Care'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'3000'~&~	~&~'WBO'~&~	~&~'1465bc6b-6691-43d8-96aa-9370ac831ead'~&~	~&~'2'~&~	~&~'Business Office Wages'~&~	~&~'Buss Office'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'3000'~&~	~&~'WGD'~&~	~&~'267f9708-0a08-4915-bdf3-07186e572e52'~&~	~&~'2'~&~	~&~'Grader Service Wages'~&~	~&~'Grader'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'3000'~&~	~&~'WIN'~&~	~&~'87cca0f3-ad7a-4dd4-beb9-baedf508ccdc'~&~	~&~'2'~&~	~&~'Instructional Support Wages'~&~	~&~'Instruct.'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'3000'~&~	~&~'WMO'~&~	~&~'82e338e4-f098-4845-969b-0d3c4e3d40dd'~&~	~&~'2'~&~	~&~'Main Office Wages'~&~	~&~'Main Office'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'3000'~&~	~&~'WTS'~&~	~&~'4ae1f67a-0d7a-4f5a-87ee-acc535dd07a8'~&~	~&~'2'~&~	~&~'Tech Support Wages'~&~	~&~'Tech Support'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SAC'~&~	~&~'1c3ac942-1997-41f0-ab33-72322735ddea'~&~	~&~'2'~&~	~&~'Animal Care Supplies'~&~	~&~'Animal Care'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SAO'~&~	~&~'6945a32f-9cd4-4c8d-95d1-e3281f38d1d8'~&~	~&~'2'~&~	~&~'Advising Office Supplies'~&~	~&~'Advising Off'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SAS'~&~	~&~'9093ede6-9101-46e5-94a4-94532a13b766'~&~	~&~'2'~&~	~&~'Academic Services Office'~&~	~&~'Academic Ser'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SBO'~&~	~&~'b113b4bb-79fa-4bde-87be-765ecac03b26'~&~	~&~'2'~&~	~&~'Business Office Supplies'~&~	~&~'Buss Office'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SBS'~&~	~&~'a6910d59-fb30-47f6-9d78-2ecc90c1a728'~&~	~&~'2'~&~	~&~'Building Services Supplies'~&~	~&~'Bldg Service'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SCB'~&~	~&~'4551d170-c1a7-4fef-bd4b-bb7818dbdfb1'~&~	~&~'2'~&~	~&~'Supplies Cabinet'~&~	~&~'Supply Cab'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SCL'~&~	~&~'36895eff-f415-402e-8cd0-cd66bd7599b1'~&~	~&~'2'~&~	~&~'Cause Library Supplies'~&~	~&~'CAUSE Supply'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SCO'~&~	~&~'e91ffd8d-0a8e-4037-bbc0-3b6ef11bcadd'~&~	~&~'2'~&~	~&~'Chair's Office Supplies'~&~	~&~'Chair Office'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SCQ'~&~	~&~'5abb026e-1c57-4dbe-b217-43f73ac0333d'~&~	~&~'2'~&~	~&~'Colloquium Supplies'~&~	~&~'Colloquium'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SCS'~&~	~&~'f1d75447-3801-42ac-b41d-dda53b0c7868'~&~	~&~'2'~&~	~&~'Clinical Sciences Supplies'~&~	~&~'Clinic'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SFC'~&~	~&~'6c87e8de-1f21-4559-94ae-2dad90727ccb'~&~	~&~'2'~&~	~&~'Faculty Supplies'~&~	~&~'Faculty'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SFR'~&~	~&~'7fe4fd79-2d78-4635-9bbf-1588fa4006a4'~&~	~&~'2'~&~	~&~'Faculty Recruitment'~&~	~&~'Faculty Recr'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SGS'~&~	~&~'83c810b5-8316-4496-bcd7-268c6c8836c2'~&~	~&~'2'~&~	~&~'Grant Support Supplies'~&~	~&~'Gnt Support'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SLB'~&~	~&~'11b5418b-cef8-495c-a9f9-011f74792838'~&~	~&~'2'~&~	~&~'Labs Supplies'~&~	~&~'Labs Supply'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SLN'~&~	~&~'98f8a274-9951-4860-b8a6-a8cf6ce2396d'~&~	~&~'2'~&~	~&~'LAN Supplies'~&~	~&~'LAN'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SRF'~&~	~&~'42c1f6ee-24e7-406a-b41d-2d3133bbb7bf'~&~	~&~'2'~&~	~&~'Retired Faculty Supplies'~&~	~&~'Retired Fac'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SSC'~&~	~&~'6a3d5ded-212c-410c-a641-e64de7ce5a59'~&~	~&~'2'~&~	~&~'Secretarial Supplies'~&~	~&~'Secreterial'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SSR'~&~	~&~'16f6eefc-1f27-484b-8cc2-2fadd54f7dcb'~&~	~&~'2'~&~	~&~'Student Recruitment'~&~	~&~'GS Recruit'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'SSS'~&~	~&~'cc881797-88dc-4ab0-a77b-3d6caf64eb8b'~&~	~&~'2'~&~	~&~'Social Student Supplies'~&~	~&~'Social GS'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'5000'~&~	~&~'STS'~&~	~&~'76a626ae-9cbe-4d03-b6ce-de0800917a2a'~&~	~&~'2'~&~	~&~'Tech Support Supplies'~&~	~&~'Tech Support'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'BL'~&~	~&~'1031400'~&~	~&~'7900'~&~	~&~'SBS'~&~	~&~'66c9b1f3-98dd-45b5-86c0-e7eb83785b55'~&~	~&~'2'~&~	~&~'S BREHM COMPENSATION'~&~	~&~'s brehm'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0308160'~&~	~&~'8160'~&~	~&~'07'~&~	~&~'78168711-2e37-4994-a0b0-f76cbb1b52ec'~&~	~&~'2'~&~	~&~'SUM I BURSAR AR'~&~	~&~'SUM I AR'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0308160'~&~	~&~'8160'~&~	~&~'08'~&~	~&~'9dd90a08-9485-4ba8-bf35-ab3bf8298cfc'~&~	~&~'2'~&~	~&~'FALL BURSAR AR'~&~	~&~'FALL AR'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0308160'~&~	~&~'8160'~&~	~&~'09'~&~	~&~'e4fda9b7-510e-4e45-a59a-ca14dba34853'~&~	~&~'2'~&~	~&~'SPRING BURSAR AR'~&~	~&~'SPRING AR'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0308160'~&~	~&~'8160'~&~	~&~'10'~&~	~&~'03b1d7b6-420f-43e9-acc7-3937a17f3c6c'~&~	~&~'2'~&~	~&~'SUM II BURSAR AR'~&~	~&~'SUM II AR'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0308460'~&~	~&~'8460'~&~	~&~'07'~&~	~&~'05156a41-0a90-47f6-8fe0-caba5dd03474'~&~	~&~'2'~&~	~&~'SUMMER 1 PREPAID'~&~	~&~'SUM 1 PPD'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0308460'~&~	~&~'8460'~&~	~&~'10'~&~	~&~'e5f2afc3-b766-4541-85b5-cca651055a8a'~&~	~&~'2'~&~	~&~'SUMMER 2 PREPAID'~&~	~&~'SUM 2 PPD'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0309060'~&~	~&~'9060'~&~	~&~'07'~&~	~&~'7d30f5da-925c-42f7-8e65-195be9c4a776'~&~	~&~'2'~&~	~&~'SUM I DEF REV'~&~	~&~'SUM I DF RV'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0309060'~&~	~&~'9060'~&~	~&~'10'~&~	~&~'0700e97d-8b2d-4d85-b54b-ddbb72b72139'~&~	~&~'2'~&~	~&~'SUM II DEF REV'~&~	~&~'SUM II DF RV'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0309060'~&~	~&~'9080'~&~	~&~'UNA'~&~	~&~'bc960b6d-7eb0-4911-a3d0-c95f19761dff'~&~	~&~'2'~&~	~&~'UNAPPLIED PAYMENTS'~&~	~&~'UNAPPLIED'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0309465'~&~	~&~'9465'~&~	~&~'07'~&~	~&~'c2e65d5e-90bd-49c8-8cb9-4e3984487e18'~&~	~&~'2'~&~	~&~'SUM II DEF REV'~&~	~&~'SUM II DF RV'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0309465'~&~	~&~'9465'~&~	~&~'08'~&~	~&~'958a78a4-62c2-4189-9bcd-9ec855e29dfe'~&~	~&~'2'~&~	~&~'FALL DEF REV'~&~	~&~'FALL DF RV'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0309465'~&~	~&~'9465'~&~	~&~'09'~&~	~&~'7a8edda6-4024-4d0e-8c04-e4d86fefe894'~&~	~&~'2'~&~	~&~'SPRING DEF REV'~&~	~&~'SPRING DF RV'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0309465'~&~	~&~'9465'~&~	~&~'10'~&~	~&~'2a14264b-81e5-4930-be9c-0212f26c2c68'~&~	~&~'2'~&~	~&~'SUM II DEF REV'~&~	~&~'SUM II DF RV'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366500'~&~	~&~'4008'~&~	~&~'041'~&~	~&~'7517410b-ba48-4956-95e3-93abe9b2c57f'~&~	~&~'2'~&~	~&~'Special Events Alloc'~&~	~&~'Spec Events'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366500'~&~	~&~'9977'~&~	~&~'041'~&~	~&~'8b2808d5-f393-4aa2-b66e-e8517bca89bc'~&~	~&~'2'~&~	~&~'Special Events Alloc'~&~	~&~'Spec Events'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'020'~&~	~&~'96874dfe-b2ef-4415-b3bf-85376ae44341'~&~	~&~'2'~&~	~&~'CAMPUS CONTINGEN'~&~	~&~'CAMPUS CONTI'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'040'~&~	~&~'8f2cf16f-bdcd-498c-9e16-c70d90c3e596'~&~	~&~'2'~&~	~&~'COMP SERV ALLOC'~&~	~&~'COMP SERV AL'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'046'~&~	~&~'d89e2d04-2668-47f1-b492-e139af69d68f'~&~	~&~'2'~&~	~&~'RECLASS RESERVE'~&~	~&~'RECLASS RESE'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'047'~&~	~&~'f040f0cb-bcfb-4661-aa79-9247c73b1db5'~&~	~&~'2'~&~	~&~'LIBRARY AQUIT ALLO'~&~	~&~'LIBRARY AQUI'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'048'~&~	~&~'17aa603b-2c48-40e2-8eb5-9c19b084343f'~&~	~&~'2'~&~	~&~'ENROLL INIT ALLOC'~&~	~&~'ENROLL INIT'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'049'~&~	~&~'60b84adb-76c0-4494-9d61-418026e89fff'~&~	~&~'2'~&~	~&~'RETIREMENT PAY ALL'~&~	~&~'RETIREMENT P'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'050'~&~	~&~'5d0505bc-7384-484e-8d67-330b11014a47'~&~	~&~'2'~&~	~&~'FUND BAL ADDITION'~&~	~&~'FUND BAL ADD'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'051'~&~	~&~'a3a4e93e-9c3c-4ea2-b32f-23b3f3a2b156'~&~	~&~'2'~&~	~&~'STRATEGIC DIRECTIONS ALLOC'~&~	~&~'STR DIR ALLO'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'052'~&~	~&~'ba383fb3-767b-4b67-8625-945c5ac904cb'~&~	~&~'2'~&~	~&~'FAC TEACH FOR EXCELLENCE'~&~	~&~'FAC EXCEL-TE'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'053'~&~	~&~'91e00d69-9f27-4cfc-80be-e16ca16bc6a5'~&~	~&~'2'~&~	~&~'Quality Improvement Projects'~&~	~&~'Quality Impr'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'BCP'~&~	~&~'0d54ee83-73bb-464f-ba6c-9b4ea7885d90'~&~	~&~'2'~&~	~&~'BUDGET CONTINGENCY PLAN'~&~	~&~'B C Plan'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'RET'~&~	~&~'aa4c663e-7c29-4707-af29-001aae01d034'~&~	~&~'2'~&~	~&~'1% RETENTION INITIATIVE'~&~	~&~'RETENTION'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366513'~&~	~&~'7900'~&~	~&~'UTX'~&~	~&~'47179b4e-8f7a-4e71-841a-f8fc4b8daccb'~&~	~&~'2'~&~	~&~'CONTINGENCY SAVINGS - UNIV TAX'~&~	~&~'Univ Tax Sav'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'4008'~&~	~&~'COL'~&~	~&~'9d75cc8d-20ee-492e-8577-407d510d433a'~&~	~&~'2'~&~	~&~'COLOR COPIER OFFICE SERVICES'~&~	~&~'color copier'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'4008'~&~	~&~'FOC'~&~	~&~'cac92538-cf94-4bd6-8854-f92c0ecb2f02'~&~	~&~'2'~&~	~&~'Focus on Arts funding'~&~	~&~'Focus Art'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'4008'~&~	~&~'GRA'~&~	~&~'76aa921e-2662-4c09-a9a8-5ea92cebe90d'~&~	~&~'2'~&~	~&~'GRAF ENDOWED FACULTY'~&~	~&~'GRAF'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'4008'~&~	~&~'MLR'~&~	~&~'821cc1ad-7bec-4b90-a9d2-e4c71135081f'~&~	~&~'2'~&~	~&~'Mailroom Allocation'~&~	~&~'Mailroom'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'4008'~&~	~&~'WCT'~&~	~&~'0c402212-1343-46be-a3c9-f26323aa5a9f'~&~	~&~'2'~&~	~&~'WCTV support funds'~&~	~&~'WCTV'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'4078'~&~	~&~'PRO'~&~	~&~'b6473867-dada-49d9-97bc-42c98e999b1c'~&~	~&~'2'~&~	~&~'Professional Council Funds'~&~	~&~'Prof Counc'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'4078'~&~	~&~'STF'~&~	~&~'8de98331-1c10-4a1a-8ac4-46cb2cd2aa70'~&~	~&~'2'~&~	~&~'Staff Council Funds'~&~	~&~'Staff Counc'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'7900'~&~	~&~'000'~&~	~&~'98937025-4ea0-4020-9226-c0ea16cf0f39'~&~	~&~'2'~&~	~&~'NEW BLDG START ALL'~&~	~&~'NEW BLDG STA'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'9977'~&~	~&~'COL'~&~	~&~'6a03eee5-d13c-4cf7-bcd8-b4b8c8a61cf0'~&~	~&~'2'~&~	~&~'COLOR COPIER OFFICE SERVICES'~&~	~&~'color copier'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'9977'~&~	~&~'FOC'~&~	~&~'b25224e2-d89a-4075-828e-a292b0bc6c09'~&~	~&~'2'~&~	~&~'Focus on Arts funding'~&~	~&~'Focus Art'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'9977'~&~	~&~'GRA'~&~	~&~'b9ecaa31-e4e3-4089-af1a-a904094e5b32'~&~	~&~'2'~&~	~&~'GRAF ENDOWED FACULTY'~&~	~&~'GRAF'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'9977'~&~	~&~'MLR'~&~	~&~'879eebca-476c-48fa-90c2-d66d18f82e51'~&~	~&~'2'~&~	~&~'Mailroom Allocation'~&~	~&~'Mailroom'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366520'~&~	~&~'9977'~&~	~&~'WCT'~&~	~&~'bb548df1-9129-45e0-8d42-60860c962fa3'~&~	~&~'2'~&~	~&~'WCTV support funds'~&~	~&~'WCTV'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366530'~&~	~&~'1110'~&~	~&~'TEC'~&~	~&~'43a13651-8ded-4f72-a7d9-db3395521ef4'~&~	~&~'2'~&~	~&~'TECH FUNDING'~&~	~&~'tech fund'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366530'~&~	~&~'1110'~&~	~&~'UNI'~&~	~&~'2a507820-2ca3-47c4-8548-aec8c7b528ae'~&~	~&~'2'~&~	~&~'UNIVERSITY INITIATIVES'~&~	~&~'univ init'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366530'~&~	~&~'4008'~&~	~&~'ERF'~&~	~&~'1f1d032a-e94f-49c0-a619-eebb455f0657'~&~	~&~'2'~&~	~&~'Early Retirement Funding Res'~&~	~&~'Erly Ret Fnd'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366530'~&~	~&~'4008'~&~	~&~'FCT'~&~	~&~'b58bfc0b-378a-46ef-a879-ed454c18ff51'~&~	~&~'2'~&~	~&~'FACULTY COLLOQ ON EXCELLANCE IN TEACHING'~&~	~&~'FACET'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366530'~&~	~&~'4008'~&~	~&~'SLC'~&~	~&~'b849f02d-9714-4e3a-b628-1e390aa04a08'~&~	~&~'2'~&~	~&~'STUDENT LOAN COLLECTIONS'~&~	~&~'Collections'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366530'~&~	~&~'4008'~&~	~&~'TEC'~&~	~&~'9ae4eeb9-e6d9-4cde-8ad3-f507053ff3cf'~&~	~&~'2'~&~	~&~'BASE TECH FUND'~&~	~&~'tech fund'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366530'~&~	~&~'4008'~&~	~&~'UNI'~&~	~&~'e0b3c869-0ec4-44d0-8f19-075e7a86e8f5'~&~	~&~'2'~&~	~&~'UNIVERSITY INITIATIVES'~&~	~&~'UNIV INIT'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366530'~&~	~&~'9956'~&~	~&~'DFC'~&~	~&~'8e02c473-d9f6-40f6-a14b-d51415578a1f'~&~	~&~'2'~&~	~&~'DEPENDENT FEE COURTESY'~&~	~&~'Fee courtesy'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366530'~&~	~&~'9956'~&~	~&~'DFS'~&~	~&~'98ead7da-efbe-4217-9f2e-8ff8e7fead1c'~&~	~&~'2'~&~	~&~'DEPENDENT FEE COURTESY'~&~	~&~'Fee courtesy'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366530'~&~	~&~'9977'~&~	~&~'ERF'~&~	~&~'2d17b042-a19a-422c-bd31-920961680427'~&~	~&~'2'~&~	~&~'Early Retirement Funding Res'~&~	~&~'Erly Ret Fnd'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366530'~&~	~&~'9977'~&~	~&~'FCT'~&~	~&~'ae325f21-bd53-4830-8c44-813ad66c1ddc'~&~	~&~'2'~&~	~&~'FACULTY COLLOQ ON EXCELLANCE IN TEACHING'~&~	~&~'FACET'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2021'~&~	~&~'EA'~&~	~&~'0366530'~&~	~&~'9977'~&~	~&~'SLC'~&~	~&~'bad6f9a9-307a-4510-a7bd-7c616dd81757'~&~	~&~'2'~&~	~&~'STUDENT LOAN COLLECTIONS'~&~	~&~'Collections'~&~	~&~'Y'~&~	~&~]RECORD
