HEADER[~&~	~&~PUR_COMM_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~PUR_COMM_DESC::VARCHAR~&~	~&~PUR_SALES_TAX_IND::VARCHAR~&~	~&~ITM_RSTRC_IND::VARCHAR~&~	~&~SNSTV_DTA_CD::VARCHAR~&~	~&~DOBJ_MAINT_CD_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'4482'~&~	~&~'486D3478889AC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Shoe Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'44821'~&~	~&~'486D34788AB1C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Shoe Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'448210'~&~	~&~'486D34788ED5C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Shoe Stores'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'4483'~&~	~&~'486D3478889BC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Jewelry, Luggage, and Leather Goods Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'44831'~&~	~&~'486D34788AB2C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Jewelry Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'448310'~&~	~&~'486D34788ED6C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Jewelry Stores'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'44832'~&~	~&~'486D34788AB3C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Luggage and Leather Goods Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'448320'~&~	~&~'486D34788ED7C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Luggage and Leather Goods Stores'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45'~&~	~&~'486D3478878CC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Retail Trade'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'451'~&~	~&~'486D347887C7C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Sporting Goods, Hobby, Book, and Music Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'4511'~&~	~&~'486D3478889CC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Sporting Goods, Hobby, and Musical Instrument Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45111'~&~	~&~'486D34788AB4C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Sporting Goods Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'451110'~&~	~&~'486D34788ED8C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Sporting Goods Stores'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45112'~&~	~&~'486D34788AB5C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Hobby, Toy, and Game Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'451120'~&~	~&~'486D34788ED9C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Hobby, Toy, and Game Stores'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45113'~&~	~&~'486D34788AB6C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Sewing, Needlework, and Piece Goods Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'451130'~&~	~&~'486D34788EDAC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Sewing, Needlework, and Piece Goods Stores'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45114'~&~	~&~'486D34788AB7C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Musical Instrument and Supplies Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'451140'~&~	~&~'486D34788EDBC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Musical Instrument and Supplies Stores'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'4512'~&~	~&~'486D3478889DC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Book, Periodical, and Music Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45121'~&~	~&~'486D34788AB8C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Book Stores and News Dealers'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'451211'~&~	~&~'486D34788EDCC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Book Stores'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'451212'~&~	~&~'486D34788EDDC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'News Dealers and Newsstands'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45122'~&~	~&~'486D34788AB9C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Prerecorded Tape, Compact Disc, and Record Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'451220'~&~	~&~'486D34788EDEC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Prerecorded Tape, Compact Disc, and Record Stores'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'452'~&~	~&~'486D347887C8C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'General Merchandise Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'4521'~&~	~&~'486D3478889EC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Department Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45211'~&~	~&~'486D34788ABAC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Department Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'452111'~&~	~&~'486D34788EDFC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Department Stores (except Discount Department Stores)'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'452112'~&~	~&~'486D34788EE0C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Discount Department Stores'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'4529'~&~	~&~'486D3478889FC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other General Merchandise Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45291'~&~	~&~'486D34788ABBC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Warehouse Clubs and Supercenters'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'452910'~&~	~&~'486D34788EE1C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Warehouse Clubs and Supercenters'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45299'~&~	~&~'486D34788ABCC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'All Other General Merchandise Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'452990'~&~	~&~'486D34788EE2C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'All Other General Merchandise Stores'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'453'~&~	~&~'486D347887C9C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Miscellaneous Store Retailers'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'4531'~&~	~&~'486D347888A0C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Florists'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45311'~&~	~&~'486D34788ABDC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Florists'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'453110'~&~	~&~'486D34788EE3C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Florists'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'4532'~&~	~&~'486D347888A1C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Office Supplies, Stationery, and Gift Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45321'~&~	~&~'486D34788ABEC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Office Supplies and Stationery Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'453210'~&~	~&~'486D34788EE4C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Office Supplies and Stationery Stores'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45322'~&~	~&~'486D34788ABFC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Gift, Novelty, and Souvenir Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'453220'~&~	~&~'486D34788EE5C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Gift, Novelty, and Souvenir Stores'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'4533'~&~	~&~'486D347888A2C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Used Merchandise Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45331'~&~	~&~'486D34788AC0C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Used Merchandise Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'453310'~&~	~&~'486D34788EE6C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Used Merchandise Stores'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'4539'~&~	~&~'486D347888A3C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other Miscellaneous Store Retailers'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45391'~&~	~&~'486D34788AC1C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Pet and Pet Supplies Stores'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'453910'~&~	~&~'486D34788EE7C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Pet and Pet Supplies Stores'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45392'~&~	~&~'486D34788AC2C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Art Dealers'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'453920'~&~	~&~'486D34788EE8C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Art Dealers'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45393'~&~	~&~'486D34788AC3C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Manufactured (Mobile) Home Dealers'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'453930'~&~	~&~'486D34788EE9C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Manufactured (Mobile) Home Dealers'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45399'~&~	~&~'486D34788AC4C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'All Other Miscellaneous Store Retailers'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'453991'~&~	~&~'486D34788EEAC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Tobacco Stores'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'453998'~&~	~&~'486D34788EEBC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'All Other Miscellaneous Store Retailers (except Tobacco Stores)'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'454'~&~	~&~'486D347887CAC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Nonstore Retailers'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'4541'~&~	~&~'486D347888A4C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Electronic Shopping and Mail-Order Houses'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45411'~&~	~&~'486D34788AC5C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Electronic Shopping and Mail-Order Houses'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'454111'~&~	~&~'486D34788EECC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Electronic Shopping'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'454112'~&~	~&~'486D34788EEDC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Electronic Auctions'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'454113'~&~	~&~'486D34788EEEC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Mail-Order Houses'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'4542'~&~	~&~'486D347888A5C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Vending Machine Operators'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45421'~&~	~&~'486D34788AC6C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Vending Machine Operators'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'454210'~&~	~&~'486D34788EEFC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Vending Machine Operators'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'4543'~&~	~&~'486D347888A6C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Direct Selling Establishments'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45431'~&~	~&~'486D34788AC7C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Fuel Dealers'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'454311'~&~	~&~'486D34788EF0C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Heating Oil Dealers'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'454312'~&~	~&~'486D34788EF1C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Liquefied Petroleum Gas (Bottled Gas) Dealers'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'454319'~&~	~&~'486D34788EF2C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other Fuel Dealers'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'45439'~&~	~&~'486D34788AC8C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other Direct Selling Establishments'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'454390'~&~	~&~'486D34788EF3C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other Direct Selling Establishments'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'48'~&~	~&~'486D3478878DC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Transportation and Warehousing'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'481'~&~	~&~'486D347887CBC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Air Transportation'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'4811'~&~	~&~'486D347888A7C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Scheduled Air Transportation'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'48111'~&~	~&~'486D34788AC9C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Scheduled Air Transportation'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'481111'~&~	~&~'486D34788EF4C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Scheduled Passenger Air Transportation'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'481112'~&~	~&~'486D34788EF5C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Scheduled Freight Air Transportation'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'4812'~&~	~&~'486D347888A8C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Nonscheduled Air Transportation'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'48121'~&~	~&~'486D34788ACAC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Nonscheduled Air Transportation'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'481211'~&~	~&~'486D34788EF6C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Nonscheduled Chartered Passenger Air Transportation'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'481212'~&~	~&~'486D34788EF7C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Nonscheduled Chartered Freight Air Transportation'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'481219'~&~	~&~'486D34788EF8C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Other Nonscheduled Air Transportation'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'482'~&~	~&~'486D347887CCC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Rail Transportation'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'4821'~&~	~&~'486D347888A9C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Rail Transportation'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'48211'~&~	~&~'486D34788ACBC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Rail Transportation'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'482111'~&~	~&~'486D34788EF9C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Line-Haul Railroads'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'482112'~&~	~&~'486D34788EFAC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Short Line Railroads'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'483'~&~	~&~'486D347887CDC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Water Transportation'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'4831'~&~	~&~'486D347888AAC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Deep Sea, Coastal, and Great Lakes Water Transportation'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'48311'~&~	~&~'486D34788ACCC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Deep Sea, Coastal, and Great Lakes Water Transportation'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'483111'~&~	~&~'486D34788EFBC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Deep Sea Freight Transportation'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'483112'~&~	~&~'486D34788EFCC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Deep Sea Passenger Transportation'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'483113'~&~	~&~'486D34788EFDC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Coastal and Great Lakes Freight Transportation'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'483114'~&~	~&~'486D34788EFEC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Coastal and Great Lakes Passenger Transportation'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'4832'~&~	~&~'486D347888ABC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Inland Water Transportation'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'48321'~&~	~&~'486D34788ACDC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Inland Water Transportation'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'483211'~&~	~&~'486D34788EFFC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Inland Water Freight Transportation'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'483212'~&~	~&~'486D34788F00C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Inland Water Passenger Transportation'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'484'~&~	~&~'486D347887CEC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'Truck Transportation'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'4841'~&~	~&~'486D347888ACC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'General Freight Trucking'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'48411'~&~	~&~'486D34788ACEC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'General Freight Trucking, Local'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'484110'~&~	~&~'486D34788F01C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'General Freight Trucking, Local'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'48412'~&~	~&~'486D34788ACFC267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'General Freight Trucking, Long-Distance'~&~	~&~'Y'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'484121'~&~	~&~'486D34788F02C267E0404F8189D8349E'~&~	~&~'1'~&~	~&~'General Freight Trucking, Long-Distance, Truckload'~&~	~&~'N'~&~	~&~'N'~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
