HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~ORG_RVRSN_CTGRY_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ORG_RVRSN_CD::VARCHAR~&~	~&~ORG_RVRSN_OBJ_CD::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'STSC'~&~	~&~'C11'~&~	~&~'3C3994A0-8FB8-EA98-D8F9-6BE211FDDF85'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SWTE'~&~	~&~'C01'~&~	~&~'35B456F5-3E79-F336-1E32-2FF90D55941D'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SWTE'~&~	~&~'C03'~&~	~&~'9CE03B55-9C2A-B874-0D95-D798AF5740A8'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SWTE'~&~	~&~'C04'~&~	~&~'D78B6C88-1B06-0EC4-CBCB-C55F59062A1F'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SWTE'~&~	~&~'C05'~&~	~&~'0E3BE465-DE48-E0A4-51CD-54DF8A14F5DF'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SWTE'~&~	~&~'C06'~&~	~&~'4E02897D-77B9-50B1-1BB4-38A0A06017CF'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SWTE'~&~	~&~'C07'~&~	~&~'683704F0-EDAE-825A-61B6-BD75F09883BB'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SWTE'~&~	~&~'C08'~&~	~&~'D25D6566-8DB0-6606-6932-A6137C3F4979'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SWTE'~&~	~&~'C09'~&~	~&~'31930B5D-85B7-53EE-9598-DAA17D68ABE2'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SWTE'~&~	~&~'C10'~&~	~&~'F25B57C4-8547-A6BC-0C11-F8EFABB38458'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SWTE'~&~	~&~'C11'~&~	~&~'62C61E59-33AF-0D62-A699-72891A073E6E'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SYSC'~&~	~&~'C01'~&~	~&~'280A73AB-7346-DBEA-9BC5-E1789916A6E8'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SYSC'~&~	~&~'C03'~&~	~&~'3F0EFA73-4E2D-2677-E21F-52A138E00B19'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SYSC'~&~	~&~'C04'~&~	~&~'ED38B53B-9F39-E0AF-D32C-7D233AD8FD7E'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SYSC'~&~	~&~'C05'~&~	~&~'30782551-7042-C025-9CEB-B540E5ACDACD'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SYSC'~&~	~&~'C06'~&~	~&~'80EC0D43-7594-87A4-E225-903D28F95074'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SYSC'~&~	~&~'C07'~&~	~&~'FB78776A-5CC3-D7E8-78FB-FCFDF8FCB123'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SYSC'~&~	~&~'C08'~&~	~&~'9010C70C-2572-79BC-2242-B56BCC364CD8'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SYSC'~&~	~&~'C09'~&~	~&~'496A1DB8-482A-0AE9-1E17-ACFC7F3046B1'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SYSC'~&~	~&~'C10'~&~	~&~'B02A92F8-2DB0-AD9F-9F9D-88ABBF3441AE'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'SYSC'~&~	~&~'C11'~&~	~&~'6CC864B1-9030-EDD3-83D0-2F7A14F93E58'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'TUSP'~&~	~&~'C01'~&~	~&~'72E7D02D-1EB0-7E93-195D-9CB3BBDB5C78'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'TUSP'~&~	~&~'C03'~&~	~&~'C4B4464F-96C1-0686-3AEC-AE8CC6EFA9A2'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'TUSP'~&~	~&~'C04'~&~	~&~'20EE5FF1-BF38-54E1-0F7F-A1B6FAD06E1C'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'TUSP'~&~	~&~'C05'~&~	~&~'2A9622F3-690C-5534-2B70-6DAAF8A848C0'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'TUSP'~&~	~&~'C06'~&~	~&~'77831787-4DD3-4670-F9DE-03736804D20A'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'TUSP'~&~	~&~'C07'~&~	~&~'AED2CAA0-EB81-AE55-D65C-EF56F3C1AFCF'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'TUSP'~&~	~&~'C08'~&~	~&~'B9EDDB7C-2C45-15FE-8E3F-D1AEB820ABA0'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'TUSP'~&~	~&~'C09'~&~	~&~'528156EC-B3B0-92BD-1FFC-A3CEE87EA363'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'TUSP'~&~	~&~'C10'~&~	~&~'E7172A5F-1B2C-A0B5-78CA-7A594B1C89EA'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'TUSP'~&~	~&~'C11'~&~	~&~'61A66EFE-806D-24FB-EB83-404632530BC1'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'UDIV'~&~	~&~'C01'~&~	~&~'C2867650-43A8-CCEA-D94C-F6B702B496D4'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'UDIV'~&~	~&~'C03'~&~	~&~'A7268DC0-8EFD-9245-536B-6248632EA568'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'UDIV'~&~	~&~'C04'~&~	~&~'4AB26329-5866-7679-C1B6-DA2608B175CB'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'UDIV'~&~	~&~'C05'~&~	~&~'05E67A08-455F-6077-9D56-B00616BC14B2'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'UDIV'~&~	~&~'C06'~&~	~&~'667B161B-354E-BBBB-5521-CD2C09F1ED1D'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'UDIV'~&~	~&~'C07'~&~	~&~'D1A6547B-5D9E-B5F9-AE6D-7B8631D37B44'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'UDIV'~&~	~&~'C08'~&~	~&~'45FBAF14-5945-EA13-9EA8-24110B58109D'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'UDIV'~&~	~&~'C09'~&~	~&~'17061D5A-CD4D-FC93-C6FA-607FA8F79434'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'UDIV'~&~	~&~'C10'~&~	~&~'0462D279-860C-E6C5-32DB-D29694D94E51'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2010'~&~	~&~'EA'~&~	~&~'UDIV'~&~	~&~'C11'~&~	~&~'6F8408DA-8476-CF0E-6223-329BEF577D67'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'BUDG'~&~	~&~'C01'~&~	~&~'0B9F8570-4AED-D1DC-01AE-379995921057'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7277'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'BUDG'~&~	~&~'C02'~&~	~&~'F6BEF5D3-089F-0F82-4D40-CDBDF0F515B9'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7277'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'BUDG'~&~	~&~'C03'~&~	~&~'FA8BEEB9-9FE9-F1B3-5156-7FCA3C5C2C5E'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7277'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'BUDG'~&~	~&~'C04'~&~	~&~'E4EBF2E8-00F0-3151-CB82-5D3CA8831C41'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7277'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'BUDG'~&~	~&~'C05'~&~	~&~'76D6ABF6-6CA7-6D19-4693-665D33AAB719'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7277'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'BUDG'~&~	~&~'C06'~&~	~&~'698CD226-5303-7BFD-6096-86D83BC478DF'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7277'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'BUDG'~&~	~&~'C07'~&~	~&~'954ED773-3D66-9D0A-E892-21E2D93A7E6D'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7277'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'BUDG'~&~	~&~'C08'~&~	~&~'1EF1F655-9F4C-63B0-8333-A6778A8B3825'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7277'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'BUDG'~&~	~&~'C09'~&~	~&~'37215321-7ABC-8291-04B3-DA7DCF40BB61'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7277'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'BUDG'~&~	~&~'C10'~&~	~&~'8583477E-F19B-D196-5EF7-26E9D943C017'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7277'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'BUDG'~&~	~&~'C11'~&~	~&~'3716EE0C-7B5F-A91F-44AC-2D2CC55D6A2D'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7277'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'C01'~&~	~&~'61C0C759-4F3B-4AF8-666D-A455AF789C8C'~&~	~&~'2'~&~	~&~'N2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'C02'~&~	~&~'C90DCE4B-0C62-BA41-C173-163AC7E37CFA'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7277'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'C03'~&~	~&~'239953DE-A36E-46EA-35BD-95E0F12EA475'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'5800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'C04'~&~	~&~'D02D88EB-A8D7-8778-B540-F486E257EA57'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'C05'~&~	~&~'42D82AD2-DB72-1BB6-36B6-C2996FC430BC'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'C06'~&~	~&~'44D3D992-7087-B10F-52BC-C6C5A9E0C39B'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5199'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'C07'~&~	~&~'7765E854-59A6-3C7A-9438-873CA276AF88'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1699'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'C08'~&~	~&~'12104213-C3A3-0D7F-67CA-166210D90978'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'C09'~&~	~&~'9D020F04-9DB0-807D-E060-66778E69EF92'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'C10'~&~	~&~'7A016A8B-6BDE-A58D-AB70-7D6075681AB2'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'BL'~&~	~&~'PSY'~&~	~&~'C11'~&~	~&~'042C48DE-5931-F570-517A-F993473F143E'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AADV'~&~	~&~'C01'~&~	~&~'A7B69F86-0695-EB72-EBA2-1E1EC29D811F'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AADV'~&~	~&~'C03'~&~	~&~'29222A8C-77AE-E0BB-7FD5-486277D679BC'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AADV'~&~	~&~'C04'~&~	~&~'2B4E0F14-F884-05A2-F191-1A9D99DBAC53'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AADV'~&~	~&~'C05'~&~	~&~'BE385144-1F7F-D40F-7101-1D99BC27DC02'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AADV'~&~	~&~'C06'~&~	~&~'050AE705-BD48-C57F-11DE-5386B3B60BC6'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AADV'~&~	~&~'C07'~&~	~&~'4F0DBF17-7F8F-BEB1-3A79-7ED3E4F2C55A'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AADV'~&~	~&~'C08'~&~	~&~'B2B27893-4AD8-24EE-D4D5-51CB2CD66FAE'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AADV'~&~	~&~'C09'~&~	~&~'4EC330A4-A1A0-D4FF-4644-7F897EE500A7'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AADV'~&~	~&~'C10'~&~	~&~'5AD8E074-1D58-F431-70E0-5A2956FF37FF'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AADV'~&~	~&~'C11'~&~	~&~'586537D5-6B88-A9D7-5602-FDFB82BB856B'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AAOA'~&~	~&~'C01'~&~	~&~'BD499DD8-06D5-7980-FE3A-766CEC77D5E1'~&~	~&~'2'~&~	~&~'N2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AAOA'~&~	~&~'C04'~&~	~&~'BFD5F63F-AF5C-4DA6-C7D8-ED97CD29BD00'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AAOA'~&~	~&~'C05'~&~	~&~'721C87F4-CE7C-8BDB-1B56-5CF01B6E895B'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AAOA'~&~	~&~'C06'~&~	~&~'ED6CDC21-86BD-8EF3-56C9-85E77FE7E734'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AAOA'~&~	~&~'C07'~&~	~&~'250C2BB1-394B-7DB1-71CC-D2E2883D0F43'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AAOA'~&~	~&~'C08'~&~	~&~'A81E993F-8497-9B72-335D-8CA97AD3D882'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AAOA'~&~	~&~'C09'~&~	~&~'343959B4-9FDB-3524-F070-76108D2E6A6A'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AAOA'~&~	~&~'C10'~&~	~&~'A69D147E-CA8B-7C01-78F0-2254D69231B5'~&~	~&~'2'~&~	~&~'N1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'AAOA'~&~	~&~'C11'~&~	~&~'4FB02189-23A5-729B-5934-B34914817E05'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C01'~&~	~&~'896D7379-14EE-74CC-405B-DBBFA69A54CB'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C03'~&~	~&~'BEE6BBEF-3B84-2423-172A-DD4006CCA4BC'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C04'~&~	~&~'82EC0A71-823E-9480-18DA-81E89EA560B8'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C05'~&~	~&~'528A028E-6824-4596-C7FE-93820F7DE42C'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C06'~&~	~&~'A9F9CCA4-133D-9A40-9D33-49F4CE631C92'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C07'~&~	~&~'05646EC4-7246-092F-4672-926F41BED3DA'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'9915'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C08'~&~	~&~'3998EBF2-9E7D-E23F-8004-F307C32D9F49'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'6000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C09'~&~	~&~'93989D1C-4037-0CAB-F93E-4C38C8CBD897'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'5000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C10'~&~	~&~'01B8F87E-80E7-737D-D951-D08C75EAA618'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'ACAD'~&~	~&~'C11'~&~	~&~'513F2E2A-47A5-0AD0-F895-10BDA29E9522'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'1800'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'ACDS'~&~	~&~'C01'~&~	~&~'ED0FA171-D337-35A4-E552-48366CE906E5'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'3000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'ACDS'~&~	~&~'C03'~&~	~&~'917E1F29-5DF2-E221-C703-3A0A3391D0CE'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'5880'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'ACDS'~&~	~&~'C04'~&~	~&~'1D3B4028-BD36-498F-D076-D5A93D03AB4F'~&~	~&~'2'~&~	~&~'R1'~&~	~&~'7000'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2011'~&~	~&~'EA'~&~	~&~'ACDS'~&~	~&~'C05'~&~	~&~'458C4809-26D4-A4FE-14DE-19C52A316763'~&~	~&~'2'~&~	~&~'R2'~&~	~&~'7900'~&~	~&~'Y'~&~	~&~]RECORD
