HEADER[~&~	~&~FDOC_NBR::VARCHAR~&~	~&~FDOC_TYP_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~FDOC_100_DLR_AMT::DECIMAL~&~	~&~FDOC_50_DLR_AMT::DECIMAL~&~	~&~FDOC_20_DLR_AMT::DECIMAL~&~	~&~FDOC_10_DLR_AMT::DECIMAL~&~	~&~FDOC_5_DLR_AMT::DECIMAL~&~	~&~FDOC_2_DLR_AMT::DECIMAL~&~	~&~FDOC_1_DLR_AMT::DECIMAL~&~	~&~FDOC_OTHR_DLR_AMT::DECIMAL~&~	~&~CSHR_STAT_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'UU5069304'~&~	~&~'CR'~&~	~&~'13EDF610133F4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~'50.00'~&~	~&~'420.00'~&~	~&~'30.00'~&~	~&~'85.00'~&~	~&~NULL~&~	~&~'26.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UU5287204'~&~	~&~'CD'~&~	~&~'13EDF61011F04072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'160.00'~&~	~&~'20.00'~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UU5287204'~&~	~&~'CR'~&~	~&~'13EDF61011F14072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'160.00'~&~	~&~'20.00'~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UU7172804'~&~	~&~'CD'~&~	~&~'13EDF61014A14072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1620.00'~&~	~&~'120.00'~&~	~&~'120.00'~&~	~&~NULL~&~	~&~'141.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UU7172804'~&~	~&~'CR'~&~	~&~'13EDF61014A24072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1620.00'~&~	~&~'120.00'~&~	~&~'120.00'~&~	~&~NULL~&~	~&~'141.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UU9175704'~&~	~&~'CD'~&~	~&~'13EDF6100E2D4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200.00'~&~	~&~'70.00'~&~	~&~'35.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UU9175704'~&~	~&~'CR'~&~	~&~'13EDF6100E2E4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'200.00'~&~	~&~'70.00'~&~	~&~'35.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UU9590004'~&~	~&~'CD'~&~	~&~'13EDF6100F1C4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'160.00'~&~	~&~'60.00'~&~	~&~'45.00'~&~	~&~NULL~&~	~&~'4.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UU9590004'~&~	~&~'CR'~&~	~&~'13EDF6100F1D4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'160.00'~&~	~&~'60.00'~&~	~&~'45.00'~&~	~&~NULL~&~	~&~'4.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UV1100004'~&~	~&~'CD'~&~	~&~'13EDF61011A94072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1160.00'~&~	~&~'240.00'~&~	~&~'185.00'~&~	~&~NULL~&~	~&~'38.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UV1100004'~&~	~&~'CR'~&~	~&~'13EDF61011AA4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1160.00'~&~	~&~'240.00'~&~	~&~'185.00'~&~	~&~NULL~&~	~&~'38.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UV1341904'~&~	~&~'CD'~&~	~&~'13EDF61014734072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1480.00'~&~	~&~'150.00'~&~	~&~'150.00'~&~	~&~NULL~&~	~&~'21.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UV1341904'~&~	~&~'CR'~&~	~&~'13EDF61014744072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1480.00'~&~	~&~'150.00'~&~	~&~'150.00'~&~	~&~NULL~&~	~&~'21.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UV3352804'~&~	~&~'CD'~&~	~&~'13EDF61016CC4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'800.00'~&~	~&~'140.00'~&~	~&~'75.00'~&~	~&~NULL~&~	~&~'4.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UV3352804'~&~	~&~'CR'~&~	~&~'13EDF61016CD4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'800.00'~&~	~&~'140.00'~&~	~&~'75.00'~&~	~&~NULL~&~	~&~'4.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UV3509904'~&~	~&~'CD'~&~	~&~'13EDF6100CB64072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'100.00'~&~	~&~'20.00'~&~	~&~'45.00'~&~	~&~NULL~&~	~&~'2.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UV3509904'~&~	~&~'CR'~&~	~&~'13EDF6100CB74072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'100.00'~&~	~&~'20.00'~&~	~&~'45.00'~&~	~&~NULL~&~	~&~'2.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UV8100604'~&~	~&~'CR'~&~	~&~'13EDF6100D3A4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'2.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UV8605004'~&~	~&~'CD'~&~	~&~'13EDF61017A04072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'40.00'~&~	~&~NULL~&~	~&~'15.00'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UV8605004'~&~	~&~'CR'~&~	~&~'13EDF61017A14072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'40.00'~&~	~&~NULL~&~	~&~'15.00'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UV9591904'~&~	~&~'CD'~&~	~&~'13EDF6100F1E4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'640.00'~&~	~&~'270.00'~&~	~&~'120.00'~&~	~&~NULL~&~	~&~'41.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UV9591904'~&~	~&~'CR'~&~	~&~'13EDF6100F1F4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'640.00'~&~	~&~'270.00'~&~	~&~'120.00'~&~	~&~NULL~&~	~&~'41.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UW1715404'~&~	~&~'CD'~&~	~&~'13EDF61016054072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'500.00'~&~	~&~'40.00'~&~	~&~'30.00'~&~	~&~NULL~&~	~&~'3.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UW1715404'~&~	~&~'CR'~&~	~&~'13EDF61016064072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'500.00'~&~	~&~'40.00'~&~	~&~'30.00'~&~	~&~NULL~&~	~&~'3.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UW3032504'~&~	~&~'CD'~&~	~&~'13EDF61016F24072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'3.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UW3032504'~&~	~&~'CR'~&~	~&~'13EDF61016F34072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'3.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UW5696104'~&~	~&~'CD'~&~	~&~'13EDF610103F4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1020.00'~&~	~&~'60.00'~&~	~&~'110.00'~&~	~&~NULL~&~	~&~'25.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UW5696104'~&~	~&~'CR'~&~	~&~'13EDF61010404072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1020.00'~&~	~&~'60.00'~&~	~&~'110.00'~&~	~&~NULL~&~	~&~'25.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UW6449804'~&~	~&~'CD'~&~	~&~'13EDF61017684072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~'100.00'~&~	~&~'1460.00'~&~	~&~'170.00'~&~	~&~'95.00'~&~	~&~NULL~&~	~&~'17.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UW6449804'~&~	~&~'CR'~&~	~&~'13EDF61017694072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~'100.00'~&~	~&~'1460.00'~&~	~&~'170.00'~&~	~&~'95.00'~&~	~&~NULL~&~	~&~'17.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UW7806004'~&~	~&~'CD'~&~	~&~'13EDF610148D4072E043814FD8814072'~&~	~&~'1'~&~	~&~'100.00'~&~	~&~NULL~&~	~&~'320.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'8.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UW7806004'~&~	~&~'CR'~&~	~&~'13EDF610148E4072E043814FD8814072'~&~	~&~'1'~&~	~&~'100.00'~&~	~&~NULL~&~	~&~'320.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'8.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UW8194004'~&~	~&~'CD'~&~	~&~'13EDF610134A4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'40.00'~&~	~&~'20.00'~&~	~&~'15.00'~&~	~&~NULL~&~	~&~'12.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UW8194004'~&~	~&~'CR'~&~	~&~'13EDF610134B4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'40.00'~&~	~&~'20.00'~&~	~&~'15.00'~&~	~&~NULL~&~	~&~'12.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UY3370404'~&~	~&~'CD'~&~	~&~'13EDF61010E74072E043814FD8814072'~&~	~&~'1'~&~	~&~'100.00'~&~	~&~NULL~&~	~&~'1580.00'~&~	~&~'150.00'~&~	~&~'30.00'~&~	~&~NULL~&~	~&~'14.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UY3370404'~&~	~&~'CR'~&~	~&~'13EDF61010E84072E043814FD8814072'~&~	~&~'1'~&~	~&~'100.00'~&~	~&~NULL~&~	~&~'1580.00'~&~	~&~'150.00'~&~	~&~'30.00'~&~	~&~NULL~&~	~&~'14.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'UY8977304'~&~	~&~'CD'~&~	~&~'13EDF61010334072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'40.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'3.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'UY8977304'~&~	~&~'CR'~&~	~&~'13EDF61010344072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'40.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'3.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VA2416804'~&~	~&~'CD'~&~	~&~'13EDF6100EFC4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~'50.00'~&~	~&~'760.00'~&~	~&~'150.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~'7.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VA2416804'~&~	~&~'CR'~&~	~&~'13EDF6100EFD4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~'50.00'~&~	~&~'760.00'~&~	~&~'150.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~'7.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VA4950004'~&~	~&~'CD'~&~	~&~'13EDF61016924072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'60.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VA4950004'~&~	~&~'CR'~&~	~&~'13EDF61016934072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'60.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VB4637204'~&~	~&~'CD'~&~	~&~'13EDF6100C504072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VB4637204'~&~	~&~'CR'~&~	~&~'13EDF6100C514072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VB5674704'~&~	~&~'CD'~&~	~&~'13EDF61016944072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'100.00'~&~	~&~'20.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VB5674704'~&~	~&~'CR'~&~	~&~'13EDF61016954072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'100.00'~&~	~&~'20.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VB6014104'~&~	~&~'CD'~&~	~&~'13EDF610107B4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'40.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VB6014104'~&~	~&~'CR'~&~	~&~'13EDF610107C4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'40.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VB6158404'~&~	~&~'CD'~&~	~&~'13EDF6100EAF4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'50.00'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VB6158404'~&~	~&~'CR'~&~	~&~'13EDF6100EB04072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'50.00'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VB6196704'~&~	~&~'CD'~&~	~&~'13EDF61017664072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'260.00'~&~	~&~'10.00'~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'2.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VB6196704'~&~	~&~'CR'~&~	~&~'13EDF61017674072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'260.00'~&~	~&~'10.00'~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'2.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VB8365304'~&~	~&~'CD'~&~	~&~'13EDF610179E4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'10.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VB8365304'~&~	~&~'CR'~&~	~&~'13EDF610179F4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'10.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VB8705204'~&~	~&~'CD'~&~	~&~'13EDF61011744072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~'50.00'~&~	~&~'860.00'~&~	~&~'150.00'~&~	~&~'195.00'~&~	~&~NULL~&~	~&~'66.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VB8705204'~&~	~&~'CR'~&~	~&~'13EDF61011754072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~'50.00'~&~	~&~'860.00'~&~	~&~'150.00'~&~	~&~'195.00'~&~	~&~NULL~&~	~&~'66.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VC8545704'~&~	~&~'CD'~&~	~&~'13EDF61014164072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'300.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VC8545704'~&~	~&~'CR'~&~	~&~'13EDF61014174072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'300.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VC9388204'~&~	~&~'CD'~&~	~&~'13EDF61016984072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'100.00'~&~	~&~'40.00'~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'6.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VC9388204'~&~	~&~'CR'~&~	~&~'13EDF61016994072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'100.00'~&~	~&~'40.00'~&~	~&~'20.00'~&~	~&~NULL~&~	~&~'6.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VC9538104'~&~	~&~'CD'~&~	~&~'13EDF610117E4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~'50.00'~&~	~&~'1440.00'~&~	~&~'50.00'~&~	~&~'30.00'~&~	~&~NULL~&~	~&~'32.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VC9538104'~&~	~&~'CR'~&~	~&~'13EDF610117F4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~'50.00'~&~	~&~'1440.00'~&~	~&~'50.00'~&~	~&~'30.00'~&~	~&~NULL~&~	~&~'32.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VD1101704'~&~	~&~'CD'~&~	~&~'13EDF610165A4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'140.00'~&~	~&~'50.00'~&~	~&~'30.00'~&~	~&~NULL~&~	~&~'19.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VD1101704'~&~	~&~'CR'~&~	~&~'13EDF610165B4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'140.00'~&~	~&~'50.00'~&~	~&~'30.00'~&~	~&~NULL~&~	~&~'19.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VD5510304'~&~	~&~'CD'~&~	~&~'13EDF61017FF4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'40.00'~&~	~&~'40.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'4.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VD5510304'~&~	~&~'CR'~&~	~&~'13EDF61018004072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'40.00'~&~	~&~'40.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'4.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VF0219004'~&~	~&~'CD'~&~	~&~'13EDF6100CEC4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'180.00'~&~	~&~'10.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~'9.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VF0219004'~&~	~&~'CR'~&~	~&~'13EDF6100CED4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'180.00'~&~	~&~'10.00'~&~	~&~'10.00'~&~	~&~NULL~&~	~&~'9.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VG9365704'~&~	~&~'CD'~&~	~&~'13EDF61017A64072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'800.00'~&~	~&~'170.00'~&~	~&~'100.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VG9365704'~&~	~&~'CR'~&~	~&~'13EDF61017A74072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'800.00'~&~	~&~'170.00'~&~	~&~'100.00'~&~	~&~NULL~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VG9730804'~&~	~&~'CD'~&~	~&~'13EDF610127A4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~'50.00'~&~	~&~'200.00'~&~	~&~'20.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'37.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VG9730804'~&~	~&~'CR'~&~	~&~'13EDF610127B4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~'50.00'~&~	~&~'200.00'~&~	~&~'20.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'37.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VH5888404'~&~	~&~'CD'~&~	~&~'13EDF610169E4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'720.00'~&~	~&~'80.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'7.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VH5888404'~&~	~&~'CR'~&~	~&~'13EDF610169F4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'720.00'~&~	~&~'80.00'~&~	~&~'5.00'~&~	~&~NULL~&~	~&~'7.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VH5970304'~&~	~&~'CD'~&~	~&~'13EDF6100C094072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'140.00'~&~	~&~'10.00'~&~	~&~'15.00'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
RECORD[~&~	~&~'VH5970304'~&~	~&~'CR'~&~	~&~'13EDF6100C0A4072E043814FD8814072'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~'140.00'~&~	~&~'10.00'~&~	~&~'15.00'~&~	~&~NULL~&~	~&~'1.00'~&~	~&~NULL~&~	~&~'R'~&~	~&~]RECORD
RECORD[~&~	~&~'VH8616304'~&~	~&~'CD'~&~	~&~'13EDF61015414072E043814FD8814072'~&~	~&~'1'~&~	~&~'100.00'~&~	~&~NULL~&~	~&~'140.00'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'4.00'~&~	~&~NULL~&~	~&~'X'~&~	~&~]RECORD
