HEADER[~&~	~&~POSITION_NBR::VARCHAR~&~	~&~EFFDT::TIMESTAMP~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~JOBCODE::VARCHAR~&~	~&~POS_EFF_STATUS::VARCHAR~&~	~&~DESCR::VARCHAR~&~	~&~DESCRSHORT::VARCHAR~&~	~&~BUSINESS_UNIT::VARCHAR~&~	~&~DEPTID::VARCHAR~&~	~&~POSN_STATUS::VARCHAR~&~	~&~STATUS_DT::TIMESTAMP~&~	~&~BUDGETED_POSN::VARCHAR~&~	~&~STD_HRS_DEFAULT::DECIMAL~&~	~&~STD_HRS_FREQUENCY::VARCHAR~&~	~&~POS_REG_TEMP::VARCHAR~&~	~&~POS_FTE::DECIMAL~&~	~&~POS_SAL_PLAN_DFLT::VARCHAR~&~	~&~POS_GRADE_DFLT::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'00029656'~&~	~&~'200603290000000000'~&~	~&~'37C1865A902FE080E043814FD881E080'~&~	~&~'1'~&~	~&~'002425'~&~	~&~'A'~&~	~&~'Traffic Booth Monitor'~&~	~&~'SUPP STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200512210000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0G'~&~	~&~]RECORD
RECORD[~&~	~&~'00029657'~&~	~&~'200512210000000000'~&~	~&~'37C1865A8FCFE080E043814FD881E080'~&~	~&~'1'~&~	~&~'002409'~&~	~&~'A'~&~	~&~'Visiting Faculty'~&~	~&~'Visiting F'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200512210000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0F'~&~	~&~]RECORD
RECORD[~&~	~&~'00029711'~&~	~&~'200602010000000000'~&~	~&~'37C1865A8F96E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000077'~&~	~&~'A'~&~	~&~'Visiting Faculty'~&~	~&~'Visiting F'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200602010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FCX'~&~	~&~]RECORD
RECORD[~&~	~&~'00029998'~&~	~&~'200603310000000000'~&~	~&~'37C1865A9030E080E043814FD881E080'~&~	~&~'1'~&~	~&~'002415'~&~	~&~'A'~&~	~&~'Visiting Faculty'~&~	~&~'Visiting F'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200603310000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0G'~&~	~&~]RECORD
RECORD[~&~	~&~'00030052'~&~	~&~'200604260000000000'~&~	~&~'37C1865A9031E080E043814FD881E080'~&~	~&~'1'~&~	~&~'001001'~&~	~&~'A'~&~	~&~'Visiting Faculty'~&~	~&~'Visiting F'~&~	~&~'IUINA'~&~	~&~'IN-PSYC'~&~	~&~'A'~&~	~&~'200604260000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'TE'~&~	~&~'07'~&~	~&~]RECORD
RECORD[~&~	~&~'00030068'~&~	~&~'200604050000000000'~&~	~&~'37C1865A9095E080E043814FD881E080'~&~	~&~'1'~&~	~&~'002426'~&~	~&~'A'~&~	~&~'Visiting Faculty'~&~	~&~'Visiting F'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200604050000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0H'~&~	~&~]RECORD
RECORD[~&~	~&~'00030203'~&~	~&~'200605220000000000'~&~	~&~'37C1865A9032E080E043814FD881E080'~&~	~&~'1'~&~	~&~'003960'~&~	~&~'A'~&~	~&~'Visiting Faculty'~&~	~&~'Visiting F'~&~	~&~'IUBLA'~&~	~&~'BL-STAT'~&~	~&~'A'~&~	~&~'200605220000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'PAE'~&~	~&~'10'~&~	~&~]RECORD
RECORD[~&~	~&~'00030288'~&~	~&~'200606140000000000'~&~	~&~'37C1865A90CEE080E043814FD881E080'~&~	~&~'1'~&~	~&~'002426'~&~	~&~'A'~&~	~&~'Visiting Faculty'~&~	~&~'Visiting F'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200606140000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0H'~&~	~&~]RECORD
RECORD[~&~	~&~'00030344'~&~	~&~'200607070000000000'~&~	~&~'37C1865A9096E080E043814FD881E080'~&~	~&~'1'~&~	~&~'002409'~&~	~&~'A'~&~	~&~'Visiting Faculty'~&~	~&~'Visiting F'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200607070000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0F'~&~	~&~]RECORD
RECORD[~&~	~&~'00030344'~&~	~&~'200608040000000000'~&~	~&~'37C1865A9098E080E043814FD881E080'~&~	~&~'1'~&~	~&~'002409'~&~	~&~'A'~&~	~&~'Visiting Faculty'~&~	~&~'Visiting F'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200607070000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0F'~&~	~&~]RECORD
RECORD[~&~	~&~'00030344'~&~	~&~'200608140000000000'~&~	~&~'37C1865A9099E080E043814FD881E080'~&~	~&~'1'~&~	~&~'002425'~&~	~&~'A'~&~	~&~'Visiting Faculty'~&~	~&~'Visiting F'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200607070000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0G'~&~	~&~]RECORD
RECORD[~&~	~&~'00030389'~&~	~&~'200607200000000000'~&~	~&~'37C1865A8FD5E080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Visiting Faculty'~&~	~&~'Visiting F'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200607200000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00030390'~&~	~&~'200607200000000000'~&~	~&~'37C1865A906BE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Visiting Faculty'~&~	~&~'Visiting F'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200607200000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00030391'~&~	~&~'200607200000000000'~&~	~&~'37C1865A900BE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Visiting Faculty'~&~	~&~'Visiting F'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200607200000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00030392'~&~	~&~'200607200000000000'~&~	~&~'37C1865A900CE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000132'~&~	~&~'A'~&~	~&~'Visiting Faculty'~&~	~&~'Visiting F'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200607200000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'RSS'~&~	~&~]RECORD
RECORD[~&~	~&~'00030541'~&~	~&~'200608010000000000'~&~	~&~'37C1865A909AE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000101'~&~	~&~'A'~&~	~&~'Visiting Faculty'~&~	~&~'Visiting F'~&~	~&~'IUBLA'~&~	~&~'BL-STAT'~&~	~&~'A'~&~	~&~'200608010000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W10'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FTX'~&~	~&~]RECORD
RECORD[~&~	~&~'00030624'~&~	~&~'200609060000000000'~&~	~&~'37C1865A8FD4E080E043814FD881E080'~&~	~&~'1'~&~	~&~'002409'~&~	~&~'A'~&~	~&~'Visiting Faculty/Scholar'~&~	~&~'Visiting F'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200609060000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'SS'~&~	~&~'0F'~&~	~&~]RECORD
RECORD[~&~	~&~'00030851'~&~	~&~'200611060000000000'~&~	~&~'37C1865A90D0E080E043814FD881E080'~&~	~&~'1'~&~	~&~'001822'~&~	~&~'A'~&~	~&~'Visiting Faculty/Scholar'~&~	~&~'Visiting F'~&~	~&~'IUBLA'~&~	~&~'BL-SSER'~&~	~&~'A'~&~	~&~'200611060000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'PAE'~&~	~&~'16'~&~	~&~]RECORD
RECORD[~&~	~&~'00030946'~&~	~&~'200612130000000000'~&~	~&~'37C1865A909BE080E043814FD881E080'~&~	~&~'1'~&~	~&~'000105'~&~	~&~'A'~&~	~&~'fMRI Technician'~&~	~&~'SUPP STF'~&~	~&~'IUBLA'~&~	~&~'BL-PSY'~&~	~&~'A'~&~	~&~'200612130000000000'~&~	~&~'Y'~&~	~&~'40.00'~&~	~&~'W10'~&~	~&~'R'~&~	~&~'1.00'~&~	~&~'AC1'~&~	~&~'FVX'~&~	~&~]RECORD
