HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~POS_BENEFIT_TYP_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~POS_FRNG_BENE_PCT::DECIMAL~&~	~&~POS_FRNGBEN_OBJ_CD::VARCHAR~&~	~&~ACTV_IND::VARCHAR~&~	~&~LBR_BEN_RT_CAT_CD::VARCHAR~&~	~&~OFFSET_FIN_OBJECT_CD::VARCHAR~&~	~&~OFFSET_ACCOUNT_NBR::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2014'~&~	~&~'SB'~&~	~&~'F'~&~	~&~'293ad81e-8aa6-49d1-9161-9ff26f218236'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'SB'~&~	~&~'G'~&~	~&~'b9a15461-07b9-4d48-83af-3e9949e581bb'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'SB'~&~	~&~'N'~&~	~&~'986c78be-c8bd-4ed8-9dd3-956f2f6ba884'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'SB'~&~	~&~'R'~&~	~&~'e156db0c-24f8-4841-ae0f-343ebea0b32a'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'SE'~&~	~&~'B'~&~	~&~'29b2ede2-dcc6-469a-aab3-11550a635cab'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'SE'~&~	~&~'E'~&~	~&~'0740a4be-f070-4ea6-9355-7fe698340734'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'SE'~&~	~&~'F'~&~	~&~'28f3f4a8-1a6c-43a3-be19-031955a77a9e'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'SE'~&~	~&~'G'~&~	~&~'41037def-d806-4781-b3bf-3373a8ec862e'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'SE'~&~	~&~'N'~&~	~&~'c11db3fd-eb4f-4c72-b135-a96199f84b8a'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'SE'~&~	~&~'R'~&~	~&~'3ff44426-b188-4bfc-8973-96989852bd98'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'UA'~&~	~&~'B'~&~	~&~'d6ef8804-022c-4bfb-93b6-61122c01ea48'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'UA'~&~	~&~'E'~&~	~&~'68010bff-e613-459b-b3c6-70d6763cb3c9'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'UA'~&~	~&~'F'~&~	~&~'8df6dcd1-6ade-419d-8183-2c8a15ba2eb7'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'UA'~&~	~&~'G'~&~	~&~'1ffec929-cac6-4211-b5b5-a5b748bc1cb5'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'UA'~&~	~&~'N'~&~	~&~'b1ad143f-231f-4a4b-9dea-5e83d17dcdd0'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2014'~&~	~&~'UA'~&~	~&~'R'~&~	~&~'cf25e9ae-925a-460c-85b9-bf818074576f'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'BA'~&~	~&~'B'~&~	~&~'8d8ac246-bf7d-4452-a163-dc48ed9fcc63'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'BA'~&~	~&~'E'~&~	~&~'32e9efa8-0236-4179-bf0d-06eb1850945f'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'BA'~&~	~&~'F'~&~	~&~'f95dc13b-b07f-429a-a5a4-02ba7137a067'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'BA'~&~	~&~'G'~&~	~&~'33186287-6dc3-45e8-b4ec-466ca0747b8d'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'BA'~&~	~&~'N'~&~	~&~'d5c40887-86c7-4aa3-bc69-a3a7c40855fe'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'BA'~&~	~&~'R'~&~	~&~'395dc9f6-c1af-4a92-8c50-737a3535ee21'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'BL'~&~	~&~'B'~&~	~&~'ff7ced5c-091e-4d0d-8801-4cb09fd608d6'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'BL'~&~	~&~'E'~&~	~&~'dc7278da-7dda-4881-a8c7-6e168c1c2ad2'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'BL'~&~	~&~'F'~&~	~&~'834d358f-5798-4a8a-b48d-8ff1922ca7fa'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'BL'~&~	~&~'G'~&~	~&~'664caf54-65ff-4e4f-82e3-7fe715a44edc'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'BL'~&~	~&~'N'~&~	~&~'9c6385f7-d2e1-4751-b449-6cad7571dfdd'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'BL'~&~	~&~'R'~&~	~&~'460418ff-bdc3-4613-9885-fcfc95639df4'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'B'~&~	~&~'fe47994e-ab37-4165-ae5e-f4cefbad04ed'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'E'~&~	~&~'c78be9a3-da6f-43dd-b76c-88384fbc613c'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'F'~&~	~&~'6653d82c-d28d-4837-b23c-7e3a084e4380'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'G'~&~	~&~'22bbc307-19ae-43a0-9e5d-b6db3530d784'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'N'~&~	~&~'43681455-8f86-416a-bda2-ab5a5480c6c1'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'EA'~&~	~&~'R'~&~	~&~'a6b0cad5-d99d-48e5-9a6d-22193c1abdc2'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'B'~&~	~&~'aca49902-a0eb-40e4-b597-f4dd8aa603b9'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'E'~&~	~&~'94a2d9c9-c0fc-488d-99b9-4aa67acd3986'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'F'~&~	~&~'863ca5e0-5db9-42e1-9299-0400d4e82f35'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'G'~&~	~&~'01456918-8b83-4828-9d20-ed82f989c598'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'N'~&~	~&~'03de894e-1448-4753-a0c6-a60773e3ec4c'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'FW'~&~	~&~'R'~&~	~&~'0fc7f22d-ce21-4942-a686-cc5eff8b650b'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'B'~&~	~&~'d07f0253-6320-47ba-956c-4654a501feed'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'E'~&~	~&~'eeed85da-4ce2-4ecb-9540-73b59bc0643e'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'F'~&~	~&~'c76f0213-49b8-4963-a954-fc6af28824cf'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'G'~&~	~&~'810c78e4-22c1-4d7c-a1af-ec2c1c7419b2'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'N'~&~	~&~'d1fa6cbd-d198-451d-b56e-1c116395f47d'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'HO'~&~	~&~'R'~&~	~&~'3767c041-7592-4155-ade3-48f28e71e868'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'B'~&~	~&~'3dcbb1e0-1819-4fab-bb4e-9a6f2aac3c3b'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'E'~&~	~&~'6cc99e67-9cf1-4e46-8a26-93c8abcc5ea9'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'F'~&~	~&~'6f833c10-4a2b-4622-b811-0e6cccc7dc50'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'G'~&~	~&~'e5d02096-e04b-48fe-b463-3ac211828ae0'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'N'~&~	~&~'12601755-eded-4763-9889-b37bdd0beec5'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IA'~&~	~&~'R'~&~	~&~'d5519d3a-c500-4313-9e2e-a4485e14a0dc'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'B'~&~	~&~'17b2aebb-acf6-4807-a98b-13735668a669'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'E'~&~	~&~'d6968652-6977-4524-aa24-0840b0223a67'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'F'~&~	~&~'5795293e-4ca4-4179-8b55-dcc7f7cf6015'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'G'~&~	~&~'787ee9fc-0044-4865-b772-5cb756884679'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'N'~&~	~&~'56a53b88-7f0e-42e3-bc6c-94103bf6cbc6'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'IN'~&~	~&~'R'~&~	~&~'d3b740c9-5a81-49cb-a553-9a7dfb3e8d9f'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'KO'~&~	~&~'B'~&~	~&~'7e0edddf-d073-458d-866d-3195571fed8d'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'KO'~&~	~&~'E'~&~	~&~'1570692b-f2b9-408a-b866-69b58813a770'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'KO'~&~	~&~'F'~&~	~&~'2ac2db1b-4c6d-410e-93a8-203a803e0620'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'KO'~&~	~&~'G'~&~	~&~'304937ef-2387-475c-9bd0-a8d0efbf6e7c'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'KO'~&~	~&~'N'~&~	~&~'8869bb44-1d34-41f2-b82e-b85d123068ff'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'KO'~&~	~&~'R'~&~	~&~'59667b75-8e0a-495e-8644-45cff81d4e55'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'NW'~&~	~&~'B'~&~	~&~'f79f4d68-e62b-466a-9328-91bc95fa5e87'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'NW'~&~	~&~'E'~&~	~&~'02157d17-4f79-4d3f-afaf-3d4d7e5ef441'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'NW'~&~	~&~'F'~&~	~&~'5f09e622-1787-4348-9cb5-646d61f68bbb'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'NW'~&~	~&~'G'~&~	~&~'a62d398f-4947-4c21-95e4-b0b3787e445b'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'NW'~&~	~&~'N'~&~	~&~'71846885-973c-4408-a26f-eb0a472e6e32'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'NW'~&~	~&~'R'~&~	~&~'53defa1c-5be4-4ccf-9ab7-93c3be358668'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'SB'~&~	~&~'B'~&~	~&~'9fbc9640-512a-46bc-97f6-38c843a56b61'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'SB'~&~	~&~'E'~&~	~&~'d4e91477-d78a-4b03-9f64-34098d8ff086'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'SB'~&~	~&~'F'~&~	~&~'c6dbaa24-02c0-4d17-bdc0-abf2b618c0a7'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'SB'~&~	~&~'G'~&~	~&~'9de0908c-3058-444f-8318-d9cf02e28327'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'SB'~&~	~&~'N'~&~	~&~'97355403-f1ef-42cf-9800-e23ab6831888'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'SB'~&~	~&~'R'~&~	~&~'c077176e-8d9e-4742-9a3d-8c70fcaf7e84'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'SE'~&~	~&~'B'~&~	~&~'bfb95d38-8290-4f2f-a54b-1267782fee56'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'SE'~&~	~&~'E'~&~	~&~'d794a531-9973-4baf-a983-fe195fb55657'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'SE'~&~	~&~'F'~&~	~&~'bca7871b-e634-4c3e-a135-7a2d8c4667b5'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'SE'~&~	~&~'G'~&~	~&~'b8af2cfb-afc0-4a11-bfcf-b64014f6b18c'~&~	~&~'2'~&~	~&~'13.0800'~&~	~&~'5625'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'SE'~&~	~&~'N'~&~	~&~'bcace7f9-716b-46fc-980d-2f0acee83974'~&~	~&~'2'~&~	~&~'0.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'SE'~&~	~&~'R'~&~	~&~'e79aa429-6df6-4b52-a6dc-992c848ba51b'~&~	~&~'2'~&~	~&~'18.6600'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'UA'~&~	~&~'B'~&~	~&~'1ba1c786-13dd-45fd-8e3b-e8781922b3db'~&~	~&~'2'~&~	~&~'8.8200'~&~	~&~'5773'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'UA'~&~	~&~'E'~&~	~&~'d8bc04e7-4b48-477d-824b-0bdf2211708d'~&~	~&~'2'~&~	~&~'12.1900'~&~	~&~'5772'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2015'~&~	~&~'UA'~&~	~&~'F'~&~	~&~'8ac194f7-b10b-425e-bc1e-ec6828bc10f0'~&~	~&~'2'~&~	~&~'7.0000'~&~	~&~'5760'~&~	~&~'Y'~&~	~&~'--'~&~	~&~NULL~&~	~&~NULL~&~	~&~]RECORD
