HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~FIN_OBJECT_CD::VARCHAR~&~	~&~FINOBJ_BENE_TYP_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~ACTV_IND::VARCHAR~&~	~&~LBR_BEN_RT_CAT_CD::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3301'~&~	~&~'N'~&~	~&~'5EE0B35D-A67A-224F-A10D-035158E9A72D'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3302'~&~	~&~'F'~&~	~&~'EF0F76C0-210E-A114-9FC4-BABE6C9F59E0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3304'~&~	~&~'F'~&~	~&~'DAD33113-0C27-5BFD-FE2C-3FBC0180DA4F'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3390'~&~	~&~'N'~&~	~&~'0EDD3856-6DF1-194E-7293-C049753D5B9F'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3391'~&~	~&~'N'~&~	~&~'F3B99D16-3D60-00C4-FAC5-1C1BC57E0B30'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3392'~&~	~&~'F'~&~	~&~'E25A7E7A-DF65-DB30-9A36-0B4B44F57ADC'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3394'~&~	~&~'F'~&~	~&~'9FFBE620-21BA-C171-17E6-9E723F9FE691'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3400'~&~	~&~'N'~&~	~&~'8D94E705-FC64-D9B3-6EFB-1FF73B4C9836'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3401'~&~	~&~'N'~&~	~&~'0A3455A9-257E-219A-0278-8A84D2924A92'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3402'~&~	~&~'F'~&~	~&~'D126E4C8-4394-FB2E-DB55-2A4CBA654130'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3404'~&~	~&~'F'~&~	~&~'DA46CF90-4EC8-E03D-D6AD-C8535118BCDB'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3500'~&~	~&~'N'~&~	~&~'C2A13A00-2C96-B6D6-614A-AD11187DD8DF'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3600'~&~	~&~'N'~&~	~&~'D4FE511A-B4DD-2A77-3B43-4CF400568937'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3700'~&~	~&~'N'~&~	~&~'172B9505-2D42-E65B-B473-0115019DF7EE'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3800'~&~	~&~'N'~&~	~&~'456C48B0-DB72-225E-6D5D-AF5065E32701'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3801'~&~	~&~'N'~&~	~&~'D96D9047-6036-47C5-1D87-E3AAF872AF81'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3802'~&~	~&~'F'~&~	~&~'22AF429F-45AF-2B73-65D8-F6632871C9ED'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3804'~&~	~&~'F'~&~	~&~'64E3AC69-1C1F-891A-6DFB-7C716A5B2FBB'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3850'~&~	~&~'N'~&~	~&~'8354C422-0A7B-CBC7-46A1-406F167DD6ED'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3851'~&~	~&~'N'~&~	~&~'AB98A006-4972-8BEE-BA14-0BFF814C5EF3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3852'~&~	~&~'F'~&~	~&~'594DEAD2-0033-ECF3-4A70-10EA648BBC70'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3854'~&~	~&~'F'~&~	~&~'A74D4B69-9A93-D2A3-CB7B-057F2489CF03'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3900'~&~	~&~'N'~&~	~&~'79FF383B-AC30-794E-8264-A0D94C9F4113'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3901'~&~	~&~'N'~&~	~&~'F89DD374-A898-A932-5CA1-D7BC404F03A4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3910'~&~	~&~'N'~&~	~&~'5D0CECB6-08EE-AB60-3D19-E0BE328BB4FB'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3911'~&~	~&~'N'~&~	~&~'95D15B5F-534E-F3CE-E08A-9EE800D1BAB0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3950'~&~	~&~'N'~&~	~&~'0D46E1F6-4AC0-CB92-A769-875BB2382D37'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3951'~&~	~&~'N'~&~	~&~'D0BF6197-E00D-6DEA-F157-A93D2C06B6F3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3952'~&~	~&~'F'~&~	~&~'C0446B46-9B8A-7ACC-D618-CE3DFC4F53A4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3960'~&~	~&~'N'~&~	~&~'927089E1-2CAE-9290-CF2B-65340D277A36'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3961'~&~	~&~'N'~&~	~&~'8A32F098-BF17-2D8E-375E-232D47C04148'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3962'~&~	~&~'F'~&~	~&~'642B4305-A357-D876-41B8-72CE3B1BCC2B'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'3964'~&~	~&~'F'~&~	~&~'903BFB94-B9F5-BDAE-2AF0-1DE3D23FD62E'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'4580'~&~	~&~'F'~&~	~&~'CCF6298F-C12C-1D6E-2BD6-61A638DA7A27'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'4581'~&~	~&~'N'~&~	~&~'A80C64A4-3ADE-354D-39EE-8B38ECFBB014'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'4588'~&~	~&~'F'~&~	~&~'B5C1CE97-9625-D664-9DF1-254462D3405E'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'4590'~&~	~&~'N'~&~	~&~'302FE878-75DB-1365-CD7C-A76341537847'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'5400'~&~	~&~'N'~&~	~&~'23D66ED6-3E90-4F87-6781-100DD1F5DF9F'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'5410'~&~	~&~'N'~&~	~&~'FEFF24FC-D170-0577-49BA-508FAF735D2C'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'5630'~&~	~&~'N'~&~	~&~'3B7285F8-9007-6000-EAC9-AB5AEAF5BE7B'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'5631'~&~	~&~'N'~&~	~&~'ED92005F-F016-803B-EDA8-31D49B8D2E65'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'5820'~&~	~&~'N'~&~	~&~'CB31FD97-57A3-551A-0F10-35EB942AD01A'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BA'~&~	~&~'5821'~&~	~&~'N'~&~	~&~'2A42CFC3-59C0-9FA4-B26B-2A392C359D9F'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2000'~&~	~&~'F'~&~	~&~'5CE69F52-0EC9-B48B-08EA-0DBD25C3295F'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2000'~&~	~&~'G'~&~	~&~'5E2A16AC-BDA2-59FA-737C-82CB7FC10AE2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2000'~&~	~&~'R'~&~	~&~'272061A9-EE43-125F-FC49-EB8854193D8F'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2001'~&~	~&~'F'~&~	~&~'8EC769AE-7538-CC4E-1B90-37ABD25D856A'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2001'~&~	~&~'G'~&~	~&~'B5ADD19A-0C08-9C6A-7A8E-91A81C0FAE0F'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2001'~&~	~&~'R'~&~	~&~'243353D3-87B3-F131-C8FA-13EFD3FD05A7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2002'~&~	~&~'E'~&~	~&~'6494B1A0-EF6B-729C-B16A-34339824F252'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2002'~&~	~&~'F'~&~	~&~'A03AA36A-2FF0-63B0-2471-2E2EC1840404'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2002'~&~	~&~'G'~&~	~&~'7F5D3352-8F9D-3FB6-8A2C-D10A83835E02'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2003'~&~	~&~'F'~&~	~&~'C7337FD8-D0D1-12C8-63D2-925DFB9F6625'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2003'~&~	~&~'G'~&~	~&~'2D692407-6C7D-4AAF-7D08-37F3945A228E'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2003'~&~	~&~'R'~&~	~&~'34F29769-F144-DE8F-A685-1AB02B6BD721'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2004'~&~	~&~'E'~&~	~&~'55A5ACCD-7171-8622-FB0B-4AF47DF3296A'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2004'~&~	~&~'F'~&~	~&~'1A3F9A41-2D36-E863-2952-0F98635D60F2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2004'~&~	~&~'G'~&~	~&~'DA8620DF-1E65-1509-B8E2-308E64FBA6C3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2005'~&~	~&~'F'~&~	~&~'8A4441B8-FBC9-7898-6C27-36D70EFD0ABE'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2005'~&~	~&~'G'~&~	~&~'EC27FFC7-1542-CD05-364C-0ECBD860645B'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2005'~&~	~&~'R'~&~	~&~'63A6B845-BCF0-F1B2-AF8D-FEC350F4D962'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2008'~&~	~&~'E'~&~	~&~'9456DB65-65E6-8023-6C10-59D166A34DE9'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2008'~&~	~&~'F'~&~	~&~'176A5EB5-556A-6549-7A12-1D8F92BD2758'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2008'~&~	~&~'G'~&~	~&~'D519FE1F-899D-299A-5D14-657854AD808E'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2010'~&~	~&~'F'~&~	~&~'001A07D9-F8ED-8FC5-0D3F-13846B354323'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2010'~&~	~&~'G'~&~	~&~'27842CBA-8971-B0A2-5A7D-EEE7425E903B'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2170'~&~	~&~'F'~&~	~&~'58975E21-EEDB-DE2F-0713-27FBE4815AF8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2175'~&~	~&~'F'~&~	~&~'1679EB74-7C4D-2A8B-A94F-839B54FE3003'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2200'~&~	~&~'F'~&~	~&~'C6C80777-61D6-93C4-038C-D33028CE7C05'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2205'~&~	~&~'F'~&~	~&~'E551A1E2-E516-2E2A-5213-624BCD69E7A4'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2280'~&~	~&~'F'~&~	~&~'EE1E4618-B93B-EACB-1FC4-320B83235228'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2280'~&~	~&~'G'~&~	~&~'7BB05FE9-695D-E184-CFF4-1E6060E3416C'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2280'~&~	~&~'R'~&~	~&~'52EB5010-0C9A-1EE9-1E7B-62E1CF34F010'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2288'~&~	~&~'E'~&~	~&~'E283393E-FD03-043A-FE26-30289D8381E5'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2288'~&~	~&~'F'~&~	~&~'199D4FA5-B653-C0B8-AFA5-B7402C0D33E7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2288'~&~	~&~'G'~&~	~&~'834E5ED0-078A-3415-7270-122D8D59A447'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2290'~&~	~&~'F'~&~	~&~'5D63F60A-EAED-06D3-ED66-EFFC5D8F9898'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2300'~&~	~&~'F'~&~	~&~'AB6A64E5-4E90-FDF6-B676-406E3104EF12'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2310'~&~	~&~'F'~&~	~&~'BC343C83-2063-659F-FDBE-3C2655262B3F'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2315'~&~	~&~'F'~&~	~&~'D11CC877-FE38-8D9B-595F-23E0B676654D'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2320'~&~	~&~'F'~&~	~&~'8F761BB6-02F5-CD7B-BBA2-25A546AA6E26'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2331'~&~	~&~'N'~&~	~&~'DAC9B44E-6828-F4CF-3FDF-A190ED9DAA3A'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2332'~&~	~&~'N'~&~	~&~'D6C5D8EF-4FAD-8CAF-0E15-E324D111955F'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2340'~&~	~&~'N'~&~	~&~'A0408C6F-E823-3737-4A74-8FCE746BE7A1'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2341'~&~	~&~'N'~&~	~&~'D44D4AC6-46A8-CC70-F652-6A719F81665A'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2349'~&~	~&~'F'~&~	~&~'AD5264C7-3EC3-2FF1-94CD-94329F137AC0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2350'~&~	~&~'N'~&~	~&~'801525D1-75B3-2752-1FE1-7C81D5CA323F'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2351'~&~	~&~'N'~&~	~&~'D586DCBC-A0A0-89DA-9325-CDE1EBAF69E2'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2360'~&~	~&~'N'~&~	~&~'5A64ED5E-6B51-20CF-6728-3A7C4FFCD48B'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2361'~&~	~&~'N'~&~	~&~'3016F3A7-E0CA-8941-4AB0-18FC5E26929B'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2362'~&~	~&~'F'~&~	~&~'3E67C0C0-22B1-9CC9-B25E-601EB8D0901A'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2364'~&~	~&~'F'~&~	~&~'E646C446-5302-7356-B64E-89AF9123FB63'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2370'~&~	~&~'N'~&~	~&~'4F2A362E-62CD-E7E1-B4DC-4AC98F537BA8'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2381'~&~	~&~'N'~&~	~&~'FF18CF16-2556-66DF-1F57-D2BAF0070C10'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2382'~&~	~&~'N'~&~	~&~'E6624630-5F2D-DAD3-60BB-17F5217A725E'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2383'~&~	~&~'N'~&~	~&~'4838F1D6-2E45-024C-0E61-F13FE24C7CF7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2384'~&~	~&~'N'~&~	~&~'6882FDAE-75CE-192A-14DE-BC9D2B358F36'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2387'~&~	~&~'N'~&~	~&~'9F9BE582-CAB8-0861-94B2-2FA9697AAE55'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2388'~&~	~&~'N'~&~	~&~'BCC1DAB5-379A-746F-EB4D-50603BF5295D'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2390'~&~	~&~'N'~&~	~&~'6CBC5421-F92A-52FD-5DEA-DD00615AADC0'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2391'~&~	~&~'N'~&~	~&~'E105F895-14A1-EB43-33EB-61ACD06504D3'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2392'~&~	~&~'F'~&~	~&~'BCE0D357-3CA0-A474-F29A-221B77C23734'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2394'~&~	~&~'F'~&~	~&~'FD489D92-DAC6-33FD-47C1-C13AF0CEA9AE'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2400'~&~	~&~'F'~&~	~&~'28F9381C-9322-CD91-FFA1-8ED300F42B2F'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2400'~&~	~&~'G'~&~	~&~'16FC4C48-DE5E-7CE1-9250-038951DAE7C7'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2400'~&~	~&~'R'~&~	~&~'12530DFD-4943-98AF-5F8A-1B374BC16B76'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
RECORD[~&~	~&~'2012'~&~	~&~'BL'~&~	~&~'2401'~&~	~&~'F'~&~	~&~'E7418930-12DA-83F2-FBEF-6882D74E16ED'~&~	~&~'2'~&~	~&~'Y'~&~	~&~NULL~&~	~&~]RECORD
