HEADER[~&~	~&~UNIV_FISCAL_YR::DECIMAL~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~FIN_OBJ_SUB_TYPE_CD::VARCHAR~&~	~&~OBJ_ID::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~CPTLZTN_FOBJ_CD::VARCHAR~&~	~&~ACCUM_DEPR_FOBJ_CD::VARCHAR~&~	~&~DEPR_EXP_FOBJ_CD::VARCHAR~&~	~&~ROW_ACTV_IND::VARCHAR~&~	~&~]HEADER
RECORD[~&~	~&~'2009'~&~	~&~'FW'~&~	~&~'UO'~&~	~&~'5176F1952D36CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'HO'~&~	~&~'AM'~&~	~&~'5176F1952D42CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8615'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'HO'~&~	~&~'BD'~&~	~&~'5176F1952D37CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'HO'~&~	~&~'BF'~&~	~&~'5176F1952D38CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'HO'~&~	~&~'CF'~&~	~&~'5176F1952D39CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8611'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'HO'~&~	~&~'CL'~&~	~&~'5176F1952D43CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'9603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'HO'~&~	~&~'CM'~&~	~&~'5176F1952D3ACCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'HO'~&~	~&~'CO'~&~	~&~'5176F1952D44CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'HO'~&~	~&~'CP'~&~	~&~'5176F1952D45CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'HO'~&~	~&~'ES'~&~	~&~'5176F1952D3BCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'HO'~&~	~&~'IF'~&~	~&~'5176F1952D3CCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'HO'~&~	~&~'LA'~&~	~&~'5176F1952D46CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'HO'~&~	~&~'LE'~&~	~&~'5176F1952D3DCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'HO'~&~	~&~'LF'~&~	~&~'5176F1952D3ECCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'HO'~&~	~&~'LI'~&~	~&~'5176F1952D3FCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8613'~&~	~&~'8913'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'HO'~&~	~&~'UC'~&~	~&~'5176F1952D40CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8618'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'HO'~&~	~&~'UF'~&~	~&~'5176F1952D41CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8619'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'HO'~&~	~&~'UO'~&~	~&~'5176F1952D47CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'AM'~&~	~&~'5176F1952D59CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8615'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'BD'~&~	~&~'5176F1952D48CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'BF'~&~	~&~'5176F1952D49CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8605'~&~	~&~'8905'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'BI'~&~	~&~'5176F1952D51CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8629'~&~	~&~'8929'~&~	~&~'5129'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'BR'~&~	~&~'5176F1952D4CCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8601'~&~	~&~'8907'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'BX'~&~	~&~'5176F1952D4DCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8640'~&~	~&~'8945'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'BY'~&~	~&~'5176F1952D5ACCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8641'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'C1'~&~	~&~'5176F1952D4FCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8627'~&~	~&~'8927'~&~	~&~'5127'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'C2'~&~	~&~'5176F1952D50CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8628'~&~	~&~'8928'~&~	~&~'5128'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'CF'~&~	~&~'5176F1952D4ACCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8611'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'CL'~&~	~&~'5176F1952D5BCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'9603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'CM'~&~	~&~'5176F1952D4BCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'CO'~&~	~&~'5176F1952D5CCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'CP'~&~	~&~'5176F1952D5DCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'ES'~&~	~&~'5176F1952D54CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5156'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'IF'~&~	~&~'5176F1952D55CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5157'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'LA'~&~	~&~'5176F1952D5ECCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'LE'~&~	~&~'5176F1952D56CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5158'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'LF'~&~	~&~'5176F1952D57CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'LI'~&~	~&~'5176F1952D58CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8613'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'LR'~&~	~&~'5176F1952D4ECCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8665'~&~	~&~'8965'~&~	~&~'5119'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'UC'~&~	~&~'5176F1952D52CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8618'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'UF'~&~	~&~'5176F1952D53CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8619'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IA'~&~	~&~'UO'~&~	~&~'5176F1952D5FCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'AM'~&~	~&~'5176F1952D72CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8615'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'BD'~&~	~&~'5176F1952D60CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'BF'~&~	~&~'5176F1952D61CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8605'~&~	~&~'8905'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'BI'~&~	~&~'5176F1952D6ACCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8629'~&~	~&~'8929'~&~	~&~'5129'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'BR'~&~	~&~'5176F1952D65CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8601'~&~	~&~'8907'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'BX'~&~	~&~'5176F1952D66CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8640'~&~	~&~'8945'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'BY'~&~	~&~'5176F1952D73CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8641'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'C1'~&~	~&~'5176F1952D68CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8627'~&~	~&~'8927'~&~	~&~'5127'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'C2'~&~	~&~'5176F1952D69CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8628'~&~	~&~'8928'~&~	~&~'5128'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'CF'~&~	~&~'5176F1952D63CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8611'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'CL'~&~	~&~'5176F1952D74CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'9603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'CM'~&~	~&~'5176F1952D64CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'CO'~&~	~&~'5176F1952D75CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'CP'~&~	~&~'5176F1952D76CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'ES'~&~	~&~'5176F1952D6DCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5156'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'IF'~&~	~&~'5176F1952D6ECCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5157'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'LA'~&~	~&~'5176F1952D77CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'LE'~&~	~&~'5176F1952D6FCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5158'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'LF'~&~	~&~'5176F1952D70CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'LI'~&~	~&~'5176F1952D71CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8613'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'LR'~&~	~&~'5176F1952D67CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8665'~&~	~&~'8965'~&~	~&~'5119'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'NA'~&~	~&~'5176F1952D62CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'UC'~&~	~&~'5176F1952D6BCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8618'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'UF'~&~	~&~'5176F1952D6CCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8619'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'IN'~&~	~&~'UO'~&~	~&~'5176F1952D78CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'AM'~&~	~&~'5176F1952D8ACCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8615'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'BD'~&~	~&~'5176F1952D79CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'BF'~&~	~&~'5176F1952D7ACCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8605'~&~	~&~'8905'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'BI'~&~	~&~'5176F1952D82CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8629'~&~	~&~'8929'~&~	~&~'5129'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'BR'~&~	~&~'5176F1952D7DCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8601'~&~	~&~'8907'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'BX'~&~	~&~'5176F1952D7ECCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8640'~&~	~&~'8945'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'BY'~&~	~&~'5176F1952D8BCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8641'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'C1'~&~	~&~'5176F1952D80CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8627'~&~	~&~'8927'~&~	~&~'5127'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'C2'~&~	~&~'5176F1952D81CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8628'~&~	~&~'8928'~&~	~&~'5128'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'CF'~&~	~&~'5176F1952D7BCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8611'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'CL'~&~	~&~'5176F1952D8CCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'9603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'CM'~&~	~&~'5176F1952D7CCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8610'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'CO'~&~	~&~'5176F1952D8DCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'CP'~&~	~&~'5176F1952D8ECCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'ES'~&~	~&~'5176F1952D85CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8630'~&~	~&~'8930'~&~	~&~'5156'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'IF'~&~	~&~'5176F1952D86CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8604'~&~	~&~'8904'~&~	~&~'5157'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'LA'~&~	~&~'5176F1952D8FCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'LE'~&~	~&~'5176F1952D87CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8608'~&~	~&~'8908'~&~	~&~'5158'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'LF'~&~	~&~'5176F1952D88CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8614'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'LI'~&~	~&~'5176F1952D89CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8613'~&~	~&~'8913'~&~	~&~'5159'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'LR'~&~	~&~'5176F1952D7FCCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8665'~&~	~&~'8965'~&~	~&~'5119'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'UC'~&~	~&~'5176F1952D83CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8618'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'UF'~&~	~&~'5176F1952D84CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8619'~&~	~&~'8933'~&~	~&~'5133'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'KO'~&~	~&~'UO'~&~	~&~'5176F1952D90CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~NULL~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'NW'~&~	~&~'AM'~&~	~&~'5176F1952DA2CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8615'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'NW'~&~	~&~'BD'~&~	~&~'5176F1952D91CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8601'~&~	~&~'8901'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'NW'~&~	~&~'BF'~&~	~&~'5176F1952D92CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8605'~&~	~&~'8905'~&~	~&~'5112'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'NW'~&~	~&~'BI'~&~	~&~'5176F1952D9ACCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8629'~&~	~&~'8929'~&~	~&~'5129'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'NW'~&~	~&~'BR'~&~	~&~'5176F1952D95CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8601'~&~	~&~'8907'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'NW'~&~	~&~'BX'~&~	~&~'5176F1952D96CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8640'~&~	~&~'8945'~&~	~&~'5117'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'NW'~&~	~&~'BY'~&~	~&~'5176F1952DA3CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8641'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'NW'~&~	~&~'C1'~&~	~&~'5176F1952D98CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8627'~&~	~&~'8927'~&~	~&~'5127'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'NW'~&~	~&~'C2'~&~	~&~'5176F1952D99CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8628'~&~	~&~'8928'~&~	~&~'5128'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'NW'~&~	~&~'CF'~&~	~&~'5176F1952D93CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'8611'~&~	~&~'8910'~&~	~&~'5115'~&~	~&~'Y'~&~	~&~]RECORD
RECORD[~&~	~&~'2009'~&~	~&~'NW'~&~	~&~'CL'~&~	~&~'5176F1952DA4CCDAE0404F8189D84656'~&~	~&~'1'~&~	~&~'9603'~&~	~&~NULL~&~	~&~NULL~&~	~&~'Y'~&~	~&~]RECORD
