HEADER[~&~	~&~PERSON_UNVL_ID::VARCHAR~&~	~&~FIN_COA_CD::VARCHAR~&~	~&~ORG_CD::VARCHAR~&~	~&~VER_NBR::DECIMAL~&~	~&~RPTS_TO_FIN_COA_CD::VARCHAR~&~	~&~RPTS_TO_ORG_CD::VARCHAR~&~	~&~PULL_FLAG::DECIMAL~&~	~&~]HEADER
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SERA'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'CTE'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SETH'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'SSER'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SFEL'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'LAWS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SLAV'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'ARSC'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SLEG'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'SSER'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SLIS'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SOC'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'ARSC'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SOCW'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'OACA'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SORG'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'BURS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SPAN'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'ARSC'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SPCM'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'ARSC'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SPDB'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'BSSP'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SPEA'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SPEC'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'CLIN'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SPHS'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'ARSC'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SPMG'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'BUDG'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SRES'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'SOC'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SRS'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'RUAD'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SSAL'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'SUMS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SSED'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'SSAL'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SSER'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SSHP'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'SSAL'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SSJO'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'SSAL'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SSLA'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'SSAL'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SSMU'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'SSAL'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SSOB'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'SSAL'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SSOP'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'SSAL'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SSRV'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'LAWS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SSSL'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'SSAL'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'STAT'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'RUGS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'STF'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'CSER'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'STRA'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'ASDV'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SUMS'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'DFAC'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SURV'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'RUGS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SWNL'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'LCL'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'SYSC'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'TAAL'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'ARSC'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'TBI'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'TCIS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'TCHE'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'TCIS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'TCIS'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'CTE'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'TCSC'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'TCIS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'TEDU'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'TCIS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'TEED'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'EDUC'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'TELC'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'ARSC'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'TENN'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'HPER'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'TERA'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'EMAS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'TERC'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'ARSC'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'THTR'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'ARSC'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'TIUF'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'TCIS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'TPHY'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'TCIS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'UAFI'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'UTTW'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'UAFO'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'UTTW'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'UARC'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'LCL'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'UCLA'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'UTTW'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'UCRA'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'UCRS'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'UDIV'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'DFAC'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'UGCS'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'BUS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'UGLL'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'UTTW'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'UHIS'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'UTTW'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'UIND'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'UTTW'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'UISM'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'UTTW'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'UNDG'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'BUS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'UPOL'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'UTTW'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'URE'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'UTTW'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'USOC'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'UTTW'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'UTIL'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'PHYP'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'UTTW'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'CTE'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'VET'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'SSER'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'VICT'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'ENG'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'VPAS'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'EMAS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'VPGA'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'EXEC'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'VPIT'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'CSER'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'WCEN'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'ISS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'WEUR'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'ARSC'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'WKST'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'BL'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'WOAF'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'EMAS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'WPTP'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'RUGS'~&~	~&~'0'~&~	~&~]RECORD
RECORD[~&~	~&~'3949401795'~&~	~&~'BL'~&~	~&~'WSCH'~&~	~&~'1'~&~	~&~'BL'~&~	~&~'EMAS'~&~	~&~'0'~&~	~&~]RECORD
